지역(1)	1990. 01	1990. 02	1990. 03	1990. 04	1990. 05	1990. 06	1990. 07	1990. 08	1990. 09	1990. 10	1990. 11	1990. 12	1991. 01	1991. 02	1991. 03	1991. 04	1991. 05	1991. 06	1991. 07	1991. 08	1991. 09	1991. 10	1991. 11	1991. 12	1992. 01	1992. 02	1992. 03	1992. 04	1992. 05	1992. 06	1992. 07	1992. 08	1992. 09	1992. 10	1992. 11	1992. 12	1993. 01	1993. 02	1993. 03	1993. 04	1993. 05	1993. 06	1993. 07	1993. 08	1993. 09	1993. 10	1993. 11	1993. 12	1994. 01	1994. 02	1994. 03	1994. 04	1994. 05	1994. 06	1994. 07	1994. 08	1994. 09	1994. 10	1994. 11	1994. 12	1995. 01	1995. 02	1995. 03	1995. 04	1995. 05	1995. 06	1995. 07	1995. 08	1995. 09	1995. 10	1995. 11	1995. 12	1996. 01	1996. 02	1996. 03	1996. 04	1996. 05	1996. 06	1996. 07	1996. 08	1996. 09	1996. 10	1996. 11	1996. 12	1997. 01	1997. 02	1997. 03	1997. 04	1997. 05	1997. 06	1997. 07	1997. 08	1997. 09	1997. 10	1997. 11	1997. 12	1998. 01	1998. 02	1998. 03	1998. 04	1998. 05	1998. 06	1998. 07	1998. 08	1998. 09	1998. 10	1998. 11	1998. 12	1999. 01	1999. 02	1999. 03	1999. 04	1999. 05	1999. 06	1999. 07	1999. 08	1999. 09	1999. 10	1999. 11	1999. 12	2000. 01	2000. 02	2000. 03	2000. 04	2000. 05	2000. 06	2000. 07	2000. 08	2000. 09	2000. 10	2000. 11	2000. 12	2001. 01	2001. 02	2001. 03	2001. 04	2001. 05	2001. 06	2001. 07	2001. 08	2001. 09	2001. 10	2001. 11	2001. 12	2002. 01	2002. 02	2002. 03	2002. 04	2002. 05	2002. 06	2002. 07	2002. 08	2002. 09	2002. 10	2002. 11	2002. 12	2003. 01	2003. 02	2003. 03	2003. 04	2003. 05	2003. 06	2003. 07	2003. 08	2003. 09	2003. 10	2003. 11	2003. 12	2004. 01	2004. 02	2004. 03	2004. 04	2004. 05	2004. 06	2004. 07	2004. 08	2004. 09	2004. 10	2004. 11	2004. 12	2005. 01	2005. 02	2005. 03	2005. 04	2005. 05	2005. 06	2005. 07	2005. 08	2005. 09	2005. 10	2005. 11	2005. 12	2006. 01	2006. 02	2006. 03	2006. 04	2006. 05	2006. 06	2006. 07	2006. 08	2006. 09	2006. 10	2006. 11	2006. 12	2007. 01	2007. 02	2007. 03	2007. 04	2007. 05	2007. 06	2007. 07	2007. 08	2007. 09	2007. 10	2007. 11	2007. 12	2008. 01	2008. 02	2008. 03	2008. 04	2008. 05	2008. 06	2008. 07	2008. 08	2008. 09	2008. 10	2008. 11	2008. 12	2009. 01	2009. 02	2009. 03	2009. 04	2009. 05	2009. 06	2009. 07	2009. 08	2009. 09	2009. 10	2009. 11	2009. 12	2010. 01	2010. 02	2010. 03	2010. 04	2010. 05	2010. 06	2010. 07	2010. 08	2010. 09	2010. 10	2010. 11	2010. 12	2011. 01	2011. 02	2011. 03	2011. 04	2011. 05	2011. 06	2011. 07	2011. 08	2011. 09	2011. 10	2011. 11	2011. 12	2012. 01	2012. 02	2012. 03	2012. 04	2012. 05	2012. 06	2012. 07	2012. 08	2012. 09	2012. 10	2012. 11	2012. 12	2013. 01	2013. 02	2013. 03	2013. 04	2013. 05	2013. 06	2013. 07	2013. 08	2013. 09	2013. 10	2013. 11	2013. 12	2014. 01	2014. 02	2014. 03	2014. 04	2014. 05	2014. 06	2014. 07	2014. 08	2014. 09	2014. 10	2014. 11	2014. 12	2015. 01	2015. 02	2015. 03	2015. 04	2015. 05	2015. 06	2015. 07	2015. 08	2015. 09	2015. 10	2015. 11	2015. 12	2016. 01	2016. 02	2016. 03	2016. 04	2016. 05	2016. 06	2016. 07	2016. 08	2016. 09	2016. 10	2016. 11	2016. 12	2017. 01	2017. 02	2017. 03	2017. 04	2017. 05	2017. 06	2017. 07	2017. 08	2017. 09	2017. 10	2017. 11	2017. 12	2018. 01	2018. 02	2018. 03	2018. 04	2018. 05	2018. 06	2018. 07	2018. 08	2018. 09	2018. 10	2018. 11	2018. 12	2019. 01	2019. 02	2019. 03	2019. 04	2019. 05	2019. 06	2019. 07	2019. 08	2019. 09	2019. 10	2019. 11	2019. 12	2020. 01	2020. 02
계	25,520	28,285	68,001	53,793	95,207	28,797	105,495	81,851	71,552	81,761	84,578	25,538	66,271	47,058	58,734	72,883	54,173	62,000	89,004	37,891	65,294	32,278	13,907	13,590	98,726	32,454	32,226	44,021	40,145	24,645	55,084	36,973	30,787	53,787	38,167	88,477	38,776	53,984	69,688	58,721	60,402	66,575	56,053	37,864	64,800	44,753	72,748	70,955	21,413	32,056	42,655	38,014	41,655	61,499	63,487	60,871	48,609	52,307	68,747	91,541	30,499	35,104	69,914	48,865	57,440	76,804	41,553	39,611	30,786	54,459	39,150	94,872	34,690	34,019	51,256	50,289	48,499	47,705	42,769	42,067	48,215	41,937	62,153	88,533	37,523	30,947	39,442	54,175	61,395	56,770	44,170	41,388	42,585	55,370	42,246	90,424	34,166	29,809	26,606	22,890	23,155	29,516	22,144	10,830	18,784	11,956	28,584	47,591	17,698	12,914	19,328	22,343	26,018	29,193	20,292	23,665	33,522	47,980	51,757	100,005	19,209	19,061	38,427	39,819	26,068	33,801	47,154	37,127	40,262	40,275	26,454	65,831	18,126	15,791	25,145	31,612	38,839	54,132	47,387	41,949	58,668	50,071	61,674	86,460	42,160	37,161	61,997	57,904	56,988	55,337	50,400	40,385	47,804	56,907	60,682	98,816	33,717	29,315	46,113	27,613	35,838	148,875	45,755	22,177	24,410	31,785	32,533	107,251	14,358	24,797	24,466	18,537	30,426	41,080	35,272	30,103	32,985	49,055	38,706	124,015	30,048	17,458	30,743	25,115	56,039	32,145	26,642	20,202	25,373	26,024	25,822	148,030	30,459	28,862	24,470	26,968	28,227	42,360	57,265	22,828	42,119	23,734	30,166	112,045	12,038	17,751	20,038	19,186	31,197	30,226	45,848	48,461	55,745	102,670	75,485	97,147	20,876	13,246	17,316	34,190	25,999	23,831	22,805	22,086	18,734	21,746	32,403	121,251	9,363	10,454	14,127	16,387	16,849	31,781	23,065	23,866	32,201	24,450	33,739	145,505	9,282	15,237	25,029	21,077	21,374	18,310	16,812	14,888	21,285	27,437	38,308	157,503	18,500	19,176	32,853	41,156	32,716	31,866	37,878	40,856	44,251	60,027	42,229	148,086	29,411	32,092	38,167	42,175	46,086	50,534	43,682	39,030	52,216	36,908	37,845	138,738	23,952	21,591	30,051	30,915	35,546	38,208	36,255	31,979	33,869	33,348	40,257	84,145	24,602	29,707	38,969	42,706	41,552	42,427	44,572	49,067	37,726	45,475	49,181	69,267	33,271	33,301	52,200	51,345	56,861	73,102	82,836	69,269	87,955	64,200	62,823	98,165	47,536	53,723	61,750	59,675	52,713	79,912	61,387	54,832	48,024	52,438	64,833	89,225	39,898	49,582	51,620	43,568	53,511	59,608	50,180	48,502	58,488	47,309	50,292	100,883	37,696	43,396	38,479	46,737	38,919	44,278	58,295	38,299	30,268	35,879	43,859	98,031	32,023	42,254	50,863	35,616	29,398	36,440	27,574	28,776	31,271	39,757	33,368	100,635	23,978	37,980
경남	3,945	2,256	1,945	4,954	6,697	665	8,691	8,075	4,729	7,012	6,853	11,977	5,636	8,853	4,507	6,303	4,883	9,301	10,943	9,049	8,780	2,745	4,529	-761	9,667	2,290	4,216	3,240	2,929	2,688	4,530	6,138	2,329	2,331	2,749	4,656	376	1,637	2,226	3,765	2,445	8,460	3,364	3,087	3,664	4,976	6,302	4,962	3,730	2,345	1,399	2,841	2,615	4,699	3,059	4,448	5,408	3,694	5,858	6,546	1,459	3,964	4,593	1,118	5,834	9,892	1,481	1,695	3,139	5,363	4,778	15,022	2,077	3,512	7,230	2,321	4,952	5,042	2,738	2,455	5,469	4,978	1,456	11,521	3,340	5,205	3,481	3,536	4,025	6,676	1,148	2,156	2,740	2,452	4,403	14,769	2,852	1,493	1,998	371	411	1,502	1,973	875	2,278	570	2,158	6,044	2,921	1,781	766	1,782	1,493	983	1,812	1,880	1,409	601	1,486	2,063	2,452	1,428	1,250	1,839	769	650	4,452	10,666	776	554	2,151	2,936	2,025	1,216	1,375	1,748	2,938	2,876	2,695	1,695	1,662	1,388	10,411	3,629	1,278	2,329	3,242	2,349	3,425	2,999	4,310	2,297	1,340	5,344	1,362	9,977	1,431	2,347	1,866	2,279	3,555	5,230	6,128	2,192	833	2,601	2,014	6,453	429	1,068	1,406	1,705	3,482	4,046	1,778	1,800	770	2,981	2,898	11,577	2,158	3,075	2,335	1,085	3,621	4,319	1,392	869	1,690	4,587	3,301	14,253	3,219	1,511	4,290	1,297	7,020	4,871	4,017	812	6,070	1,292	3,826	6,290	1,691	2,515	2,321	1,049	5,178	1,714	1,429	3,220	1,714	2,467	1,617	6,588	1,415	646	1,007	853	3,880	3,744	1,688	698	1,787	1,650	2,904	4,103	322	346	904	813	992	2,984	616	520	4,463	3,104	1,347	708	826	2,542	2,120	868	1,757	964	664	897	1,385	786	883	4,542	1,287	2,683	3,030	3,481	2,786	2,048	4,911	3,321	2,795	1,235	2,992	8,770	1,417	4,397	4,269	1,827	3,509	6,613	2,672	1,392	3,205	3,146	335	11,978	5,644	2,044	3,843	2,249	2,453	1,098	2,610	3,356	1,844	1,774	4,997	2,771	2,359	2,436	4,054	5,639	2,963	5,281	2,528	9,529	2,588	3,293	1,801	6,953	1,265	4,595	3,281	2,340	3,510	4,684	4,079	1,269	4,302	1,896	3,530	10,574	4,329	4,884	4,737	6,707	3,626	5,546	7,509	5,679	4,652	4,435	3,293	5,727	1,736	2,837	3,998	2,120	4,845	6,416	1,195	1,519	4,774	621	1,048	7,843	1,113	849	3,422	1,898	3,558	848	1,949	3,109	361	1,343	441	6,800	348	2,146	505	677	2,423	805	678	329	1,730	3,223	390	4,633	263	2,520
경기	3,278	7,225	17,874	12,618	28,382	8,457	27,407	23,272	14,769	31,903	26,661	-5,871	11,771	16,688	8,636	26,062	7,065	17,782	21,278	3,975	22,068	8,348	-836	124	25,079	4,392	7,423	15,004	15,819	1,408	18,997	6,479	4,803	16,000	10,951	17,796	13,349	11,526	26,337	10,510	12,539	16,842	18,278	9,122	18,501	7,634	20,877	16,516	2,490	5,330	11,225	7,309	7,917	10,154	13,671	15,958	12,776	15,700	18,152	25,776	6,771	5,593	14,595	12,091	9,768	14,938	10,031	4,946	5,416	11,027	9,363	23,272	7,593	4,608	10,660	15,876	12,897	10,931	7,393	4,829	12,416	15,323	29,118	8,250	7,700	5,446	10,733	12,607	9,593	12,876	6,889	17,595	10,414	11,199	10,627	23,574	9,773	15,364	8,454	6,079	10,830	15,882	11,966	3,851	2,680	3,279	7,768	14,707	5,243	3,609	8,013	5,577	11,298	14,013	6,347	9,022	9,408	26,642	21,897	45,672	4,500	4,332	15,302	9,739	8,171	12,007	8,739	9,045	8,251	9,278	9,260	24,954	4,964	4,659	7,947	8,509	7,678	17,037	12,610	10,199	13,706	12,737	13,638	19,575	9,502	6,783	13,945	12,573	13,270	10,774	16,523	8,027	10,630	13,399	16,086	29,961	7,726	5,888	10,378	8,650	8,926	31,242	15,102	5,142	10,768	7,649	6,663	34,008	1,795	6,977	2,171	4,105	6,392	10,604	11,658	7,862	7,257	16,921	3,770	45,645	15,318	1,330	5,107	2,429	27,859	3,979	6,131	5,999	5,271	8,230	1,739	45,124	11,212	6,630	4,303	5,533	2,672	6,757	9,521	10,937	5,044	3,593	6,147	44,139	2,647	2,870	3,188	3,987	13,168	7,071	10,964	15,170	15,969	54,836	29,143	39,125	2,525	2,525	3,748	5,330	4,286	3,285	7,603	9,575	3,297	8,229	15,821	48,387	1,825	1,763	4,903	2,616	2,872	9,821	5,311	6,290	15,012	10,159	14,743	84,234	2,592	5,593	11,151	7,378	9,675	4,142	5,050	3,870	3,663	12,333	18,030	60,074	3,981	3,459	8,891	9,058	5,776	4,663	9,904	8,025	8,302	20,599	7,690	57,843	6,008	6,008	5,631	10,423	9,492	9,343	11,750	6,049	17,516	10,640	11,836	46,339	6,254	4,432	5,341	6,239	5,721	7,522	9,403	5,151	8,914	7,310	8,668	21,127	7,540	7,855	11,787	8,660	8,279	6,286	16,802	11,092	14,743	17,543	17,379	35,091	11,616	7,196	22,390	20,756	22,282	30,445	26,419	20,902	36,513	21,766	19,381	37,282	17,332	19,850	23,218	15,463	13,383	31,664	20,953	13,272	9,548	16,015	28,459	35,080	12,766	13,503	13,367	12,643	13,176	10,674	18,966	13,937	12,509	9,353	20,301	34,387	9,129	16,529	11,707	15,294	9,278	12,027	13,733	9,452	11,030	10,864	9,451	46,477	8,837	11,356	15,678	15,391	8,657	9,581	4,487	8,030	15,562	10,821	10,318	46,706	7,570	17,801
충북	3,043	567	1,901	1,503	2,476	841	973	1,433	3,078	1,963	2,109	3,102	3,851	548	2,029	2,985	2,023	937	5,118	791	447	451	1,432	-273	2,501	1,310	1,242	765	1,048	1,134	673	561	1,006	1,009	992	1,915	1,260	832	4,563	2,712	4,870	2,683	2,699	904	2,542	312	3,509	1,317	467	510	1,926	1,350	1,598	4,280	373	6,310	1,080	359	2,861	533	1,267	682	1,851	1,520	932	3,865	2,200	4,125	3,287	1,110	3,429	916	1,399	1,151	1,428	1,638	1,282	1,262	2,806	1,226	1,637	417	2,547	428	1,218	529	1,870	2,762	3,143	2,222	4,110	291	2,270	4,523	2,029	5,666	1,156	845	643	1,420	1,886	1,100	2,078	161	158	931	5,191	1,563	541	663	223	1,663	1,266	991	576	190	1,103	1,449	830	2,934	2,363	1,225	1,233	1,047	208	2,787	492	455	477	149	1,094	888	263	128	299	1,012	1,482	769	584	2,039	1,477	473	797	3,841	134	215	743	521	1,237	1,319	608	1,324	333	1,124	696	225	1,373	498	593	285	268	307	1,113	173	1,134	850	797	3,551	2,236	3,068	1,192	510	1,434	1,015	3,686	176	2,828	2,717	2,390	5,560	1,469	573	1,955	1,415	1,323	1,009	453	228	1,327	1,880	509	4,111	351	1,542	2,742	1,568	1,097	284	299	1,949	3,468	1,827	409	2,659	188	305	694	464	680	2,549	803	2,075	1,202	2,317	3,900	4,806	664	307	515	483	877	775	313	281	826	1,172	1,482	2,319	1,956	263	581	376	812	383	384	505	1,695	443	337	3,802	262	276	457	533	456	467	1,148	404	382	426	434	3,259	386	830	1,177	963	688	990	807	2,997	1,001	936	1,291	5,944	431	1,160	992	3,477	2,174	2,280	670	2,200	846	1,129	2,852	6,509	337	1,375	2,197	1,866	1,505	1,815	2,231	2,192	1,927	828	2,533	461	467	1,725	2,846	2,960	1,313	729	678	658	1,598	982	1,983	452	1,390	744	1,592	3,573	1,502	2,898	3,841	2,198	4,172	5,334	2,570	1,311	1,403	3,804	4,328	2,930	870	4,312	832	1,675	2,018	1,018	3,043	3,283	5,796	2,319	6,533	738	733	596	690	2,006	2,335	624	4,391	3,702	3,259	2,181	1,391	2,141	1,770	5,055	2,522	1,514	1,963	2,905	242	2,952	504	628	451	1,164	498	404	275	1,327	439	2,765	805	2,203	744	229
전남	2,465	734	2,911	1,210	3,377	60	5,405	2,246	2,598	1,302	3,785	5,748	5,471	806	4,595	2,830	2,299	401	1,192	1,136	1,534	521	93	1,113	1,362	2,584	1,147	1,855	2,038	280	4,194	1,338	715	5,706	270	2,105	3,234	1,238	1,255	1,685	3,008	1,933	540	4,841	2,783	325	2,054	618	1,068	1,311	1,022	1,055	1,476	3,349	1,852	1,490	1,133	7,573	1,253	3,351	632	618	3,057	802	504	4,931	545	1,446	690	1,421	0	1,625	3,614	1,673	407	1,511	3,211	1,164	2,333	1,179	4,821	978	476	414	872	894	729	2,122	4,988	1,432	2,652	1,440	688	1,124	1,822	1,716	1,112	992	1,144	3,491	298	1,258	654	1,557	676	249	291	853	287	2,964	1,251	557	1,777	1,033	1,965	874	1,019	441	551	2,453	634	609	1,256	1,240	2,096	838	3,603	-248	657	1,024	2,333	1,305	679	421	712	713	823	2,758	580	1,048	1,057	471	2,659	682	1,085	335	596	438	390	2,435	1,263	1,291	579	2,803	1,543	2,457	554	260	638	697	320	2,460	1,020	1,124	353	490	1,295	1,729	208	183	639	1,644	739	4,297	2,058	347	254	2,962	1,651	3,781	1,386	252	226	202	249	925	207	343	728	259	572	3,020	678	766	314	2,604	710	1,854	1,479	331	1,389	249	260	3,125	206	494	391	1,219	353	3,090	1,698	757	1,762	551	2,760	1,974	196	331	964	900	361	386	207	950	298	552	354	5,350	174	358	416	717	463	1,605	573	1,349	499	458	460	1,912	255	314	718	2,288	541	1,622	2,629	376	1,982	1,327	1,600	3,947	407	395	1,619	2,082	2,087	1,469	1,192	1,285	1,174	1,035	977	1,854	1,566	562	2,208	1,474	6,122	1,256	1,059	728	1,596	1,438	1,057	3,156	497	870	2,020	1,045	991	1,971	601	784	860	1,297	3,089	6,036	1,317	3,565	1,237	1,564	658	1,634	1,254	688	676	1,735	673	2,627	466	424	1,904	1,149	898	1,640	2,290	2,240	974	688	769	2,189	669	2,698	1,255	1,868	2,901	1,147	900	1,913	1,839	2,065	2,591	1,137	529	804	2,995	619	1,241	1,484	1,812	1,474	1,496	2,736	2,115	3,134	378	1,501	1,063	2,432	1,651	1,198	2,471	1,066	457	1,423	887	1,543	366	2,441	1,674	1,868	2,155	1,570	772	1,078	2,234	3,025	745	1,478	1,965	439
인천	2,318	2,001	6,727	5,150	8,528	836	13,715	5,717	5,714	2,633	5,517	3,595	3,353	2,075	2,136	3,315	2,705	1,150	8,488	1,267	2,091	1,765	155	-273	6,141	3,090	398	4,677	465	434	6,485	1,012	1,767	5,186	765	1,971	1,926	4,718	4,197	5,195	2,408	4,109	1,897	3,855	2,282	2,432	3,796	1,919	1,809	956	2,333	1,005	6,878	4,979	5,458	2,104	2,516	1,072	5,850	3,768	1,178	593	9,222	6,733	4,342	2,093	1,402	661	878	1,917	1,233	6,431	1,609	923	2,764	777	3,533	1,842	900	3,120	1,229	1,334	1,275	7,926	2,850	2,012	992	2,131	3,312	562	491	1,038	1,180	2,152	1,186	1,765	340	902	1,410	442	1,723	1,898	138	1,094	100	297	263	435	79	51	81	117	82	30	733	145	1,910	771	3,173	2,081	571	69	1,518	674	1,528	1,197	1,368	1,163	846	2,783	2,203	6,551	1,645	998	1,670	2,583	4,551	4,389	7,050	5,158	11,427	9,568	4,014	1,494	840	1,823	4,116	1,787	5,069	5,174	3,609	5,366	3,468	3,008	8,984	11,764	524	898	12,117	1,083	273	7,868	307	373	309	1,470	869	3,301	989	93	55	1,473	1,256	3,540	782	3,942	665	1,637	2,139	5,869	741	1,359	3,739	4,527	227	151	689	2,043	39	489	942	2,642	540	555	438	110	1,045	491	572	165	2,983	1,844	130	7,003	69	116	930	3,337	211	5,349	1,207	1,401	4,464	8,846	7,673	7,968	1,760	1,760	1,170	1,156	2,527	2,081	3,401	3,116	1,546	1,248	610	14,086	496	2,511	2,279	3,644	2,556	1,877	7,431	7,596	3,073	3,817	7,513	16,726	1,442	2,314	830	1,298	666	4,052	1,179	2,338	3,828	2,755	2,573	14,202	2,007	2,170	1,927	1,406	2,972	5,040	1,463	3,895	3,278	5,720	1,711	4,316	3,772	1,961	929	737	1,936	6,304	2,193	702	3,110	-454	733	10,209	402	459	385	932	4,718	2,239	719	762	955	821	227	6,288	445	1,464	1,392	554	633	1,639	994	708	791	895	1,655	2,413	1,018	1,626	1,295	2,167	1,867	1,540	2,655	8,657	3,541	987	769	4,468	770	1,341	915	947	1,967	806	1,228	4,962	1,942	520	3,813	2,975	849	831	796	1,086	2,607	4,159	762	1,068	848	1,998	1,983	5,702	5,079	1,560	3,351	3,608	1,132	396	1,850	7,872	1,850	2,138	6,746	3,793	932	9,314	2,908	2,962	2,188	3,581	3,689	7,205	1,485	3,732	1,326	5,208	1,226	2,764
서울	2,309	6,376	8,814	8,909	9,690	2,204	18,548	12,409	14,124	18,885	7,015	11,088	9,861	7,473	14,681	8,026	11,578	12,888	13,135	7,082	8,585	2,032	1,688	6,468	18,988	1,504	3,844	7,656	5,205	4,919	6,857	6,147	7,182	4,907	7,808	31,424	5,934	6,964	11,729	9,957	13,799	11,321	8,192	3,953	9,883	6,369	6,192	17,363	4,602	3,966	5,586	4,531	3,400	10,093	6,545	5,638	4,884	11,700	8,534	16,741	5,100	6,655	15,582	5,554	9,560	9,366	10,299	6,573	5,490	7,858	5,722	15,858	3,955	8,596	7,232	9,842	8,929	10,868	9,602	10,343	4,340	4,351	11,216	15,527	6,321	5,139	5,216	5,591	3,872	8,697	3,168	2,273	7,227	7,807	4,726	10,409	2,506	1,841	5,515	1,506	2,159	2,149	935	393	1,772	3,190	2,154	4,874	4,739	398	1,657	6,916	2,574	4,150	2,227	4,044	5,145	2,836	9,865	16,909	2,563	3,339	5,530	8,698	6,983	7,102	9,714	8,281	18,583	11,535	5,959	8,649	4,188	3,546	6,240	6,659	7,632	10,267	9,815	8,738	10,239	8,590	7,447	33,229	14,741	10,899	21,847	19,906	12,516	9,310	9,166	8,077	11,806	15,134	14,889	11,476	3,632	8,597	8,823	4,896	7,101	53,348	3,350	2,688	1,499	2,347	2,137	17,337	1,411	1,218	9,620	1,717	3,149	3,122	1,538	2,398	6,712	5,418	4,678	17,141	601	1,214	2,920	1,140	5,337	6,493	2,167	1,094	1,973	821	1,139	26,898	3,644	957	2,384	2,040	2,474	6,386	6,317	356	1,126	1,820	779	11,411	1,530	794	1,888	1,963	1,866	1,893	7,338	11,719	13,182	8,146	4,768	7,755	1,401	2,577	1,062	14,590	6,269	5,053	4,388	2,409	1,522	1,521	1,603	6,022	764	1,852	1,256	1,812	3,359	1,386	765	903	1,663	2,430	3,520	16,380	1,273	1,236	4,699	2,945	2,417	1,477	1,718	2,534	3,516	2,809	1,867	42,699	4,907	4,606	5,098	10,620	7,303	7,121	6,380	3,368	7,276	3,965	8,405	19,011	4,428	6,643	6,279	6,109	5,980	6,865	10,417	7,686	6,108	6,806	8,729	10,073	3,789	3,090	4,127	5,314	6,206	6,809	10,730	8,794	5,552	5,493	5,400	12,317	4,111	3,001	4,259	5,989	7,802	10,190	4,375	2,665	5,539	6,562	7,315	3,441	3,646	4,541	7,960	5,690	4,599	9,916	15,593	8,472	11,161	11,408	5,953	12,296	5,586	5,874	4,298	10,759	4,872	5,066	10,030	6,197	3,382	4,610	4,894	9,171	5,102	9,407	7,157	7,628	5,114	6,017	8,699	7,373	16,962	15,824	7,797	16,051	5,694	3,504	4,361	5,291	5,490	3,625	6,305	4,296	3,644	5,856	8,509	9,176	8,065	5,307	14,885	3,443	3,377	2,566	3,764	4,331	2,661	2,987	4,275	6,611	3,417	5,651
충남	2,272	1,315	1,772	2,310	2,286	1,277	3,018	1,442	1,630	648	1,408	1,175	1,415	797	1,294	2,835	2,618	1,668	2,622	1,425	3,043	2,461	-207	5	4,967	1,512	1,036	1,277	540	1,672	1,048	1,327	628	1,785	88	1,225	2,960	3,747	1,009	3,309	1,390	1,729	1,226	1,443	2,405	6,024	7,249	1,207	232	4,476	6,795	2,570	2,466	2,984	3,894	2,339	1,350	1,184	1,910	1,735	3,167	5,342	2,768	811	4,394	734	820	4,758	1,780	5,929	1,324	4,312	3,711	1,360	4,480	3,131	1,168	1,488	2,248	5,830	3,337	2,486	1,454	10,290	4,453	2,142	1,083	5,331	3,747	2,377	4,874	6,219	3,142	5,236	5,700	8,998	930	2,181	3,064	201	759	741	1,798	407	898	385	1,454	2,584	313	1,283	749	766	1,882	1,562	1,325	1,702	1,265	1,291	1,184	5,116	712	257	1,345	2,544	670	1,171	701	1,140	3,473	324	2,373	584	938	153	451	673	918	1,685	1,389	659	1,965	1,627	1,508	1,769	518	2,146	820	3,623	2,628	3,323	630	1,023	2,465	360	1,269	1,943	1,300	372	734	1,842	1,975	3,050	936	1,144	1,714	2,164	2,525	3,915	1,954	3,589	3,064	1,881	2,810	2,376	1,559	1,874	971	3,902	3,362	5,515	408	535	2,421	2,417	3,154	2,128	1,000	1,097	1,377	864	3,350	2,575	793	2,880	1,264	1,163	689	2,914	5,412	460	7,829	937	850	4,888	1,004	1,306	1,890	701	3,087	1,600	1,856	1,407	991	4,175	6,363	4,937	1,098	365	1,501	3,034	1,478	2,136	448	311	580	2,202	1,475	7,029	1,592	277	484	573	509	7,330	1,358	2,976	1,836	490	451	4,984	337	989	787	757	717	588	769	495	467	1,471	6,640	1,314	528	598	876	1,161	1,502	1,167	1,900	5,276	3,267	11,170	4,784	14,565	1,484	2,347	5,458	3,705	2,900	3,750	1,730	4,503	2,132	1,189	2,002	12,999	700	2,578	2,317	2,913	1,724	3,192	1,263	1,820	3,101	2,586	1,127	9,022	1,563	1,201	2,046	3,584	2,928	5,270	1,785	5,575	1,713	2,381	2,254	5,264	4,282	4,155	1,187	3,951	2,281	2,207	1,123	4,156	2,314	5,312	1,639	7,704	2,018	2,327	3,335	3,617	3,343	3,925	994	1,437	1,946	2,128	4,099	2,631	532	2,998	1,261	3,557	1,046	2,806	1,869	1,771	3,488	909	1,134	3,930	2,136	1,678	1,960	2,207	728	1,287	1,767	1,465	1,230	3,743	2,387	5,543	2,785	2,451	1,572	1,061	1,595	3,375	3,540	763	390	1,182	2,337	5,900	281	3,321
전북	1,200	470	1,930	1,540	3,914	431	2,416	3,500	3,650	750	2,523	577	3,083	1,348	3,344	1,448	2,319	507	2,824	1,571	2,136	1,827	1,986	-751	2,863	1,399	421	413	2,118	2,172	465	1,562	997	2,868	2,720	1,507	687	3,771	1,112	1,488	2,807	4,699	2,547	1,686	3,420	3,002	961	1,386	101	775	3,704	3,349	1,416	2,455	3,117	2,275	1,972	1,374	3,040	1,514	1,341	2,433	1,368	3,073	1,001	3,804	1,317	1,785	1,711	1,969	1,044	6,752	1,923	1,807	1,373	2,551	764	3,009	2,865	766	1,340	379	422	4,662	1,794	1,259	1,946	3,101	4,225	1,393	1,621	1,483	1,243	1,770	342	6,017	610	260	75	73	775	114	273	81	1,233	131	1,738	2,453	337	1,420	1,968	511	673	687	2,414	341	1,065	1,040	952	2,644	614	1,150	1,569	1,006	1,999	279	1,272	1,156	216	703	390	1,181	999	1,220	670	360	2,756	1,135	755	1,535	1,077	760	267	1,037	1,636	1,090	1,740	646	571	1,430	825	1,120	733	1,598	1,600	1,194	241	879	404	257	265	3,441	6,459	298	594	732	245	3,005	114	173	1,122	275	772	252	1,331	781	773	2,097	3,327	4,566	955	972	980	1,110	3,306	1,794	1,687	1,373	817	1,029	873	6,856	640	1,228	1,159	1,015	2,867	275	1,678	1,617	2,971	268	231	2,383	888	602	663	474	915	323	315	402	240	1,217	2,026	3,777	161	235	358	1,624	292	593	1,223	282	2,318	1,250	628	3,099	127	1,069	964	388	326	1,958	2,892	257	358	1,109	288	1,898	156	195	1,243	1,417	717	407	318	267	860	879	396	5,444	176	230	733	696	759	737	973	595	882	3,516	1,521	5,299	1,535	1,351	1,497	1,985	1,433	1,727	1,279	1,785	2,081	2,064	766	6,785	255	811	2,617	1,205	1,175	827	1,366	688	1,560	746	1,484	445	834	591	3,028	1,958	1,336	331	391	401	578	1,118	1,587	1,615	1,404	1,057	534	654	2,563	2,403	2,800	5,907	975	1,182	2,662	411	2,186	1,239	5,191	1,203	2,385	2,716	34	1,621	1,284	1,175	2,416	7,287	1,164	1,815	1,017	1,585	1,474	2,108	646	2,472	441	1,827	676	1,999	1,060	404	327	520	1,906	701	1,567	506	992	323	370	4,343	207	1,044	316	795	1,178	328	440	1,102	337	1,771	2,105	729	1,020	869
