지역(1)	1991. 01	1991. 02	1991. 03	1991. 04	1991. 05	1991. 06	1991. 07	1991. 08	1991. 09	1991. 10	1991. 11	1991. 12	1992. 01	1992. 02	1992. 03	1992. 04	1992. 05	1992. 06	1992. 07	1992. 08	1992. 09	1992. 10	1992. 11	1992. 12	1993. 01	1993. 02	1993. 03	1993. 04	1993. 05	1993. 06	1993. 07	1993. 08	1993. 09	1993. 10	1993. 11	1993. 12	1994. 01	1994. 02	1994. 03	1994. 04	1994. 05	1994. 06	1994. 07	1994. 08	1994. 09	1994. 10	1994. 11	1994. 12	1995. 01	1995. 02	1995. 03	1995. 04	1995. 05	1995. 06	1995. 07	1995. 08	1995. 09	1995. 10	1995. 11	1995. 12	1996. 01	1996. 02	1996. 03	1996. 04	1996. 05	1996. 06	1996. 07	1996. 08	1996. 09	1996. 10	1996. 11	1996. 12	1997. 01	1997. 02	1997. 03	1997. 04	1997. 05	1997. 06	1997. 07	1997. 08	1997. 09	1997. 10	1997. 11	1997. 12	1998. 01	1998. 02	1998. 03	1998. 04	1998. 05	1998. 06	1998. 07	1998. 08	1998. 09	1998. 10	1998. 11	1998. 12	1999. 01	1999. 02	1999. 03	1999. 04	1999. 05	1999. 06	1999. 07	1999. 08	1999. 09	1999. 10	1999. 11	1999. 12	2000. 01	2000. 02	2000. 03	2000. 04	2000. 05	2000. 06	2000. 07	2000. 08	2000. 09	2000. 10	2000. 11	2000. 12	2001. 01	2001. 02	2001. 03	2001. 04	2001. 05	2001. 06	2001. 07	2001. 08	2001. 09	2001. 10	2001. 11	2001. 12	2002. 01	2002. 02	2002. 03	2002. 04	2002. 05	2002. 06	2002. 07	2002. 08	2002. 09	2002. 10	2002. 11	2002. 12	2003. 01	2003. 02	2003. 03	2003. 04	2003. 05	2003. 06	2003. 07	2003. 08	2003. 09	2003. 10	2003. 11	2003. 12	2004. 01	2004. 02	2004. 03	2004. 04	2004. 05	2004. 06	2004. 07	2004. 08	2004. 09	2004. 10	2004. 11	2004. 12	2005. 01	2005. 02	2005. 03	2005. 04	2005. 05	2005. 06	2005. 07	2005. 08	2005. 09	2005. 10	2005. 11	2005. 12	2006. 01	2006. 02	2006. 03	2006. 04	2006. 05	2006. 06	2006. 07	2006. 08	2006. 09	2006. 10	2006. 11	2006. 12	2007. 01	2007. 02	2007. 03	2007. 04	2007. 05	2007. 06	2007. 07	2007. 08	2007. 09	2007. 10	2007. 11	2007. 12	2008. 01	2008. 02	2008. 03	2008. 04	2008. 05	2008. 06	2008. 07	2008. 08	2008. 09	2008. 10	2008. 11	2008. 12	2009. 01	2009. 02	2009. 03	2009. 04	2009. 05	2009. 06	2009. 07	2009. 08	2009. 09	2009. 10	2009. 11	2009. 12	2010. 01	2010. 02	2010. 03	2010. 04	2010. 05	2010. 06	2010. 07	2010. 08	2010. 09	2010. 10	2010. 11	2010. 12	2011. 01	2011. 02	2011. 03	2011. 04	2011. 05	2011. 06	2011. 07	2011. 08	2011. 09	2011. 10	2011. 11	2011. 12	2012. 01	2012. 02	2012. 03	2012. 04	2012. 05	2012. 06	2012. 07	2012. 08	2012. 09	2012. 10	2012. 11	2012. 12	2013. 01	2013. 02	2013. 03	2013. 04	2013. 05	2013. 06	2013. 07	2013. 08	2013. 09	2013. 10	2013. 11	2013. 12	2014. 01	2014. 02	2014. 03	2014. 04	2014. 05	2014. 06	2014. 07	2014. 08	2014. 09	2014. 10	2014. 11	2014. 12	2015. 01	2015. 02	2015. 03	2015. 04	2015. 05	2015. 06	2015. 07	2015. 08	2015. 09	2015. 10	2015. 11	2015. 12	2016. 01	2016. 02	2016. 03	2016. 04	2016. 05	2016. 06	2016. 07	2016. 08	2016. 09	2016. 10	2016. 11	2016. 12	2017. 01	2017. 02	2017. 03	2017. 04	2017. 05	2017. 06	2017. 07	2017. 08	2017. 09	2017. 10	2017. 11	2017. 12	2018. 01	2018. 02	2018. 03	2018. 04	2018. 05	2018. 06	2018. 07	2018. 08	2018. 09	2018. 10	2018. 11	2018. 12	2019. 01	2019. 02	2019. 03	2019. 04	2019. 05	2019. 06	2019. 07	2019. 08	2019. 09	2019. 10	2019. 11	2019. 12
전국	13.72	14.38	14.81	15.25	16.20	19.07	18.58	19.14	19.58	18.78	17.93	17.44	15.00	14.47	14.96	14.94	14.91	14.87	14.90	14.94	14.87	11.95	13.21	13.52	12.42	11.20	10.99	10.74	11.15	12.98	14.01	13.53	12.55	12.17	11.50	11.55	10.60	10.97	12.00	11.57	11.73	12.59	12.49	14.90	12.41	11.54	12.71	14.00	15.53	15.25	12.12	12.52	13.51	12.70	11.30	11.63	11.35	11.06	11.31	10.98	10.46	10.71	10.33	9.46	11.41	12.38	12.96	15.41	13.90	14.41	14.38	12.51	11.39	11.49	12.95	13.00	12.45	11.19	11.44	12.45	13.25	13.64	14.09	21.58	25.63	23.53	22.62	21.23	18.45	16.25	12.67	9.53	8.43	7.27	7.24	6.96	6.35	5.65	5.03	4.82	4.80	4.81	4.84	4.75	4.74	4.75	4.75	4.77	4.77	5.00	5.10	5.10	5.13	5.14	5.16	5.17	5.16	5.36	5.38	5.39	5.32	5.13	5.03	5.01	5.02	5.02	4.81	4.60	4.33	4.02	4.03	4.01	3.99	4.02	4.03	4.03	4.26	4.31	4.29	4.31	4.33	4.33	4.31	4.33	4.30	4.32	4.25	4.26	4.09	4.03	3.85	3.77	3.76	3.77	3.80	3.79	3.80	3.78	3.77	3.77	3.77	3.78	3.78	3.62	3.53	3.53	3.36	3.28	3.27	3.27	3.25	3.26	3.30	3.28	3.25	3.25	3.25	3.44	3.50	3.69	3.75	3.92	3.98	3.97	3.96	4.16	4.21	4.42	4.48	4.48	4.47	4.49	4.63	4.60	4.60	4.68	4.62	4.54	4.67	4.91	4.97	5.00	5.00	4.99	4.99	4.97	4.97	4.99	4.99	4.93	4.98	5.21	5.21	4.89	4.00	3.27	2.43	2.06	1.77	1.79	1.91	1.93	1.94	1.98	1.98	2.00	2.00	2.00	2.00	2.00	2.01	2.00	2.01	2.00	2.20	2.27	2.27	2.26	2.37	2.50	2.66	2.75	2.92	3.01	3.02	3.20	3.26	3.25	3.25	3.24	3.26	3.26	3.26	3.25	3.25	3.25	3.26	3.26	3.09	3.00	2.99	2.81	2.75	2.75	2.76	2.75	2.74	2.75	2.56	2.49	2.48	2.50	2.50	2.50	2.50	2.50	2.50	2.49	2.48	2.49	2.49	2.48	2.49	2.34	2.24	2.07	1.98	1.99	1.99	1.99	1.83	1.73	1.74	1.57	1.48	1.49	1.48	1.48	1.49	1.48	1.49	1.49	1.49	1.48	1.49	1.29	1.23	1.23	1.24	1.23	1.23	1.23	1.24	1.23	1.23	1.23	1.23	1.24	1.24	1.23	1.25	1.25	1.26	1.51	1.50	1.49	1.49	1.48	1.50	1.49	1.49	1.50	1.54	1.52	1.51	1.77	1.76	1.76	1.76	1.75	1.75	1.76	1.63	1.51	1.52	1.36	1.28	1.28
수도권	13.72	14.38	14.81	15.25	16.20	19.07	18.58	19.14	19.58	18.78	17.93	17.44	15.00	14.47	14.96	14.94	14.91	14.87	14.90	14.94	14.87	11.95	13.21	13.52	12.42	11.20	10.99	10.74	11.15	12.98	14.01	13.53	12.55	12.17	11.50	11.55	10.60	10.97	12.00	11.57	11.73	12.59	12.49	14.90	12.41	11.54	12.71	14.00	15.53	15.25	12.12	12.52	13.51	12.70	11.30	11.63	11.35	11.06	11.31	10.98	10.46	10.71	10.33	9.46	11.41	12.38	12.96	15.41	13.90	14.41	14.38	12.51	11.39	11.49	12.95	13.00	12.45	11.19	11.44	12.45	13.25	13.64	14.09	21.58	25.63	23.53	22.62	21.23	18.45	16.25	12.67	9.53	8.43	7.27	7.24	6.96	6.35	5.65	5.03	4.82	4.80	4.81	4.84	4.75	4.74	4.75	4.75	4.77	4.77	5.00	5.10	5.10	5.13	5.14	5.16	5.17	5.16	5.36	5.38	5.39	5.32	5.13	5.03	5.01	5.02	5.02	4.81	4.60	4.33	4.02	4.03	4.01	3.99	4.02	4.03	4.03	4.26	4.31	4.29	4.31	4.33	4.33	4.31	4.33	4.30	4.32	4.25	4.26	4.09	4.03	3.85	3.77	3.76	3.77	3.80	3.79	3.80	3.78	3.77	3.77	3.77	3.78	3.78	3.62	3.53	3.53	3.36	3.28	3.27	3.27	3.25	3.26	3.30	3.28	3.25	3.25	3.25	3.44	3.50	3.69	3.75	3.92	3.98	3.97	3.96	4.16	4.21	4.42	4.48	4.48	4.47	4.49	4.63	4.60	4.60	4.68	4.62	4.54	4.67	4.91	4.97	5.00	5.00	4.99	4.99	4.97	4.97	4.99	4.99	4.93	4.98	5.21	5.21	4.89	4.00	3.27	2.43	2.06	1.77	1.79	1.91	1.93	1.94	1.98	1.98	2.00	2.00	2.00	2.00	2.00	2.01	2.00	2.01	2.00	2.20	2.27	2.27	2.26	2.37	2.50	2.66	2.75	2.92	3.01	3.02	3.20	3.26	3.25	3.25	3.24	3.26	3.26	3.26	3.25	3.25	3.25	3.26	3.26	3.09	3.00	2.99	2.81	2.75	2.75	2.76	2.75	2.74	2.75	2.56	2.49	2.48	2.50	2.50	2.50	2.50	2.50	2.50	2.49	2.48	2.49	2.49	2.48	2.49	2.34	2.24	2.07	1.98	1.99	1.99	1.99	1.83	1.73	1.74	1.57	1.48	1.49	1.48	1.48	1.49	1.48	1.49	1.49	1.49	1.48	1.49	1.29	1.23	1.23	1.24	1.23	1.23	1.23	1.24	1.23	1.23	1.23	1.23	1.24	1.24	1.23	1.25	1.25	1.26	1.51	1.50	1.49	1.49	1.48	1.50	1.49	1.49	1.50	1.54	1.52	1.51	1.77	1.76	1.76	1.76	1.75	1.75	1.76	1.63	1.51	1.52	1.36	1.28	1.28
서울	13.72	14.38	14.81	15.25	16.20	19.07	18.58	19.14	19.58	18.78	17.93	17.44	15.00	14.47	14.96	14.94	14.91	14.87	14.90	14.94	14.87	11.95	13.21	13.52	12.42	11.20	10.99	10.74	11.15	12.98	14.01	13.53	12.55	12.17	11.50	11.55	10.60	10.97	12.00	11.57	11.73	12.59	12.49	14.90	12.41	11.54	12.71	14.00	15.53	15.25	12.12	12.52	13.51	12.70	11.30	11.63	11.35	11.06	11.31	10.98	10.46	10.71	10.33	9.46	11.41	12.38	12.96	15.41	13.90	14.41	14.38	12.51	11.39	11.49	12.95	13.00	12.45	11.19	11.44	12.45	13.25	13.64	14.09	21.58	25.63	23.53	22.62	21.23	18.45	16.25	12.67	9.53	8.43	7.27	7.24	6.96	6.35	5.65	5.03	4.82	4.80	4.81	4.84	4.75	4.74	4.75	4.75	4.77	4.77	5.00	5.10	5.10	5.13	5.14	5.16	5.17	5.16	5.36	5.38	5.39	5.32	5.13	5.03	5.01	5.02	5.02	4.81	4.60	4.33	4.02	4.03	4.01	3.99	4.02	4.03	4.03	4.26	4.31	4.29	4.31	4.33	4.33	4.31	4.33	4.30	4.32	4.25	4.26	4.09	4.03	3.85	3.77	3.76	3.77	3.80	3.79	3.80	3.78	3.77	3.77	3.77	3.78	3.78	3.62	3.53	3.53	3.36	3.28	3.27	3.27	3.25	3.26	3.30	3.28	3.25	3.25	3.25	3.44	3.50	3.69	3.75	3.92	3.98	3.97	3.96	4.16	4.21	4.42	4.48	4.48	4.47	4.49	4.63	4.60	4.60	4.68	4.62	4.54	4.67	4.91	4.97	5.00	5.00	4.99	4.99	4.97	4.97	4.99	4.99	4.93	4.98	5.21	5.21	4.89	4.00	3.27	2.43	2.06	1.77	1.79	1.91	1.93	1.94	1.98	1.98	2.00	2.00	2.00	2.00	2.00	2.01	2.00	2.01	2.00	2.20	2.27	2.27	2.26	2.37	2.50	2.66	2.75	2.92	3.01	3.02	3.20	3.26	3.25	3.25	3.24	3.26	3.26	3.26	3.25	3.25	3.25	3.26	3.26	3.09	3.00	2.99	2.81	2.75	2.75	2.76	2.75	2.74	2.75	2.56	2.49	2.48	2.50	2.50	2.50	2.50	2.50	2.50	2.49	2.48	2.49	2.49	2.48	2.49	2.34	2.24	2.07	1.98	1.99	1.99	1.99	1.83	1.73	1.74	1.57	1.48	1.49	1.48	1.48	1.49	1.48	1.49	1.49	1.49	1.48	1.49	1.29	1.23	1.23	1.24	1.23	1.23	1.23	1.24	1.23	1.23	1.23	1.23	1.24	1.24	1.23	1.25	1.25	1.26	1.51	1.50	1.49	1.49	1.48	1.50	1.49	1.49	1.50	1.54	1.52	1.51	1.77	1.76	1.76	1.76	1.75	1.75	1.76	1.63	1.51	1.52	1.36	1.28	1.28
경기	13.72	14.38	14.81	15.25	16.20	19.07	18.58	19.14	19.58	18.78	17.93	17.44	15.00	14.47	14.96	14.94	14.91	14.87	14.90	14.94	14.87	11.95	13.21	13.52	12.42	11.20	10.99	10.74	11.15	12.98	14.01	13.53	12.55	12.17	11.50	11.55	10.60	10.97	12.00	11.57	11.73	12.59	12.49	14.90	12.41	11.54	12.71	14.00	15.53	15.25	12.12	12.52	13.51	12.70	11.30	11.63	11.35	11.06	11.31	10.98	10.46	10.71	10.33	9.46	11.41	12.38	12.96	15.41	13.90	14.41	14.38	12.51	11.39	11.49	12.95	13.00	12.45	11.19	11.44	12.45	13.25	13.64	14.09	21.58	25.63	23.53	22.62	21.23	18.45	16.25	12.67	9.53	8.43	7.27	7.24	6.96	6.35	5.65	5.03	4.82	4.80	4.81	4.84	4.75	4.74	4.75	4.75	4.77	4.77	5.00	5.10	5.10	5.13	5.14	5.16	5.17	5.16	5.36	5.38	5.39	5.32	5.13	5.03	5.01	5.02	5.02	4.81	4.60	4.33	4.02	4.03	4.01	3.99	4.02	4.03	4.03	4.26	4.31	4.29	4.31	4.33	4.33	4.31	4.33	4.30	4.32	4.25	4.26	4.09	4.03	3.85	3.77	3.76	3.77	3.80	3.79	3.80	3.78	3.77	3.77	3.77	3.78	3.78	3.62	3.53	3.53	3.36	3.28	3.27	3.27	3.25	3.26	3.30	3.28	3.25	3.25	3.25	3.44	3.50	3.69	3.75	3.92	3.98	3.97	3.96	4.16	4.21	4.42	4.48	4.48	4.47	4.49	4.63	4.60	4.60	4.68	4.62	4.54	4.67	4.91	4.97	5.00	5.00	4.99	4.99	4.97	4.97	4.99	4.99	4.93	4.98	5.21	5.21	4.89	4.00	3.27	2.43	2.06	1.77	1.79	1.91	1.93	1.94	1.98	1.98	2.00	2.00	2.00	2.00	2.00	2.01	2.00	2.01	2.00	2.20	2.27	2.27	2.26	2.37	2.50	2.66	2.75	2.92	3.01	3.02	3.20	3.26	3.25	3.25	3.24	3.26	3.26	3.26	3.25	3.25	3.25	3.26	3.26	3.09	3.00	2.99	2.81	2.75	2.75	2.76	2.75	2.74	2.75	2.56	2.49	2.48	2.50	2.50	2.50	2.50	2.50	2.50	2.49	2.48	2.49	2.49	2.48	2.49	2.34	2.24	2.07	1.98	1.99	1.99	1.99	1.83	1.73	1.74	1.57	1.48	1.49	1.48	1.48	1.49	1.48	1.49	1.49	1.49	1.48	1.49	1.29	1.23	1.23	1.24	1.23	1.23	1.23	1.24	1.23	1.23	1.23	1.23	1.24	1.24	1.23	1.25	1.25	1.26	1.51	1.50	1.49	1.49	1.48	1.50	1.49	1.49	1.50	1.54	1.52	1.51	1.77	1.76	1.76	1.76	1.75	1.75	1.76	1.63	1.51	1.52	1.36	1.28	1.28
인천	13.72	14.38	14.81	15.25	16.20	19.07	18.58	19.14	19.58	18.78	17.93	17.44	15.00	14.47	14.96	14.94	14.91	14.87	14.90	14.94	14.87	11.95	13.21	13.52	12.42	11.20	10.99	10.74	11.15	12.98	14.01	13.53	12.55	12.17	11.50	11.55	10.60	10.97	12.00	11.57	11.73	12.59	12.49	14.90	12.41	11.54	12.71	14.00	15.53	15.25	12.12	12.52	13.51	12.70	11.30	11.63	11.35	11.06	11.31	10.98	10.46	10.71	10.33	9.46	11.41	12.38	12.96	15.41	13.90	14.41	14.38	12.51	11.39	11.49	12.95	13.00	12.45	11.19	11.44	12.45	13.25	13.64	14.09	21.58	25.63	23.53	22.62	21.23	18.45	16.25	12.67	9.53	8.43	7.27	7.24	6.96	6.35	5.65	5.03	4.82	4.80	4.81	4.84	4.75	4.74	4.75	4.75	4.77	4.77	5.00	5.10	5.10	5.13	5.14	5.16	5.17	5.16	5.36	5.38	5.39	5.32	5.13	5.03	5.01	5.02	5.02	4.81	4.60	4.33	4.02	4.03	4.01	3.99	4.02	4.03	4.03	4.26	4.31	4.29	4.31	4.33	4.33	4.31	4.33	4.30	4.32	4.25	4.26	4.09	4.03	3.85	3.77	3.76	3.77	3.80	3.79	3.80	3.78	3.77	3.77	3.77	3.78	3.78	3.62	3.53	3.53	3.36	3.28	3.27	3.27	3.25	3.26	3.30	3.28	3.25	3.25	3.25	3.44	3.50	3.69	3.75	3.92	3.98	3.97	3.96	4.16	4.21	4.42	4.48	4.48	4.47	4.49	4.63	4.60	4.60	4.68	4.62	4.54	4.67	4.91	4.97	5.00	5.00	4.99	4.99	4.97	4.97	4.99	4.99	4.93	4.98	5.21	5.21	4.89	4.00	3.27	2.43	2.06	1.77	1.79	1.91	1.93	1.94	1.98	1.98	2.00	2.00	2.00	2.00	2.00	2.01	2.00	2.01	2.00	2.20	2.27	2.27	2.26	2.37	2.50	2.66	2.75	2.92	3.01	3.02	3.20	3.26	3.25	3.25	3.24	3.26	3.26	3.26	3.25	3.25	3.25	3.26	3.26	3.09	3.00	2.99	2.81	2.75	2.75	2.76	2.75	2.74	2.75	2.56	2.49	2.48	2.50	2.50	2.50	2.50	2.50	2.50	2.49	2.48	2.49	2.49	2.48	2.49	2.34	2.24	2.07	1.98	1.99	1.99	1.99	1.83	1.73	1.74	1.57	1.48	1.49	1.48	1.48	1.49	1.48	1.49	1.49	1.49	1.48	1.49	1.29	1.23	1.23	1.24	1.23	1.23	1.23	1.24	1.23	1.23	1.23	1.23	1.24	1.24	1.23	1.25	1.25	1.26	1.51	1.50	1.49	1.49	1.48	1.50	1.49	1.49	1.50	1.54	1.52	1.51	1.77	1.76	1.76	1.76	1.75	1.75	1.76	1.63	1.51	1.52	1.36	1.28	1.28
부산	13.72	14.38	14.81	15.25	16.20	19.07	18.58	19.14	19.58	18.78	17.93	17.44	15.00	14.47	14.96	14.94	14.91	14.87	14.90	14.94	14.87	11.95	13.21	13.52	12.42	11.20	10.99	10.74	11.15	12.98	14.01	13.53	12.55	12.17	11.50	11.55	10.60	10.97	12.00	11.57	11.73	12.59	12.49	14.90	12.41	11.54	12.71	14.00	15.53	15.25	12.12	12.52	13.51	12.70	11.30	11.63	11.35	11.06	11.31	10.98	10.46	10.71	10.33	9.46	11.41	12.38	12.96	15.41	13.90	14.41	14.38	12.51	11.39	11.49	12.95	13.00	12.45	11.19	11.44	12.45	13.25	13.64	14.09	21.58	25.63	23.53	22.62	21.23	18.45	16.25	12.67	9.53	8.43	7.27	7.24	6.96	6.35	5.65	5.03	4.82	4.80	4.81	4.84	4.75	4.74	4.75	4.75	4.77	4.77	5.00	5.10	5.10	5.13	5.14	5.16	5.17	5.16	5.36	5.38	5.39	5.32	5.13	5.03	5.01	5.02	5.02	4.81	4.60	4.33	4.02	4.03	4.01	3.99	4.02	4.03	4.03	4.26	4.31	4.29	4.31	4.33	4.33	4.31	4.33	4.30	4.32	4.25	4.26	4.09	4.03	3.85	3.77	3.76	3.77	3.80	3.79	3.80	3.78	3.77	3.77	3.77	3.78	3.78	3.62	3.53	3.53	3.36	3.28	3.27	3.27	3.25	3.26	3.30	3.28	3.25	3.25	3.25	3.44	3.50	3.69	3.75	3.92	3.98	3.97	3.96	4.16	4.21	4.42	4.48	4.48	4.47	4.49	4.63	4.60	4.60	4.68	4.62	4.54	4.67	4.91	4.97	5.00	5.00	4.99	4.99	4.97	4.97	4.99	4.99	4.93	4.98	5.21	5.21	4.89	4.00	3.27	2.43	2.06	1.77	1.79	1.91	1.93	1.94	1.98	1.98	2.00	2.00	2.00	2.00	2.00	2.01	2.00	2.01	2.00	2.20	2.27	2.27	2.26	2.37	2.50	2.66	2.75	2.92	3.01	3.02	3.20	3.26	3.25	3.25	3.24	3.26	3.26	3.26	3.25	3.25	3.25	3.26	3.26	3.09	3.00	2.99	2.81	2.75	2.75	2.76	2.75	2.74	2.75	2.56	2.49	2.48	2.50	2.50	2.50	2.50	2.50	2.50	2.49	2.48	2.49	2.49	2.48	2.49	2.34	2.24	2.07	1.98	1.99	1.99	1.99	1.83	1.73	1.74	1.57	1.48	1.49	1.48	1.48	1.49	1.48	1.49	1.49	1.49	1.48	1.49	1.29	1.23	1.23	1.24	1.23	1.23	1.23	1.24	1.23	1.23	1.23	1.23	1.24	1.24	1.23	1.25	1.25	1.26	1.51	1.50	1.49	1.49	1.48	1.50	1.49	1.49	1.50	1.54	1.52	1.51	1.77	1.76	1.76	1.76	1.75	1.75	1.76	1.63	1.51	1.52	1.36	1.28	1.28
대구	13.72	14.38	14.81	15.25	16.20	19.07	18.58	19.14	19.58	18.78	17.93	17.44	15.00	14.47	14.96	14.94	14.91	14.87	14.90	14.94	14.87	11.95	13.21	13.52	12.42	11.20	10.99	10.74	11.15	12.98	14.01	13.53	12.55	12.17	11.50	11.55	10.60	10.97	12.00	11.57	11.73	12.59	12.49	14.90	12.41	11.54	12.71	14.00	15.53	15.25	12.12	12.52	13.51	12.70	11.30	11.63	11.35	11.06	11.31	10.98	10.46	10.71	10.33	9.46	11.41	12.38	12.96	15.41	13.90	14.41	14.38	12.51	11.39	11.49	12.95	13.00	12.45	11.19	11.44	12.45	13.25	13.64	14.09	21.58	25.63	23.53	22.62	21.23	18.45	16.25	12.67	9.53	8.43	7.27	7.24	6.96	6.35	5.65	5.03	4.82	4.80	4.81	4.84	4.75	4.74	4.75	4.75	4.77	4.77	5.00	5.10	5.10	5.13	5.14	5.16	5.17	5.16	5.36	5.38	5.39	5.32	5.13	5.03	5.01	5.02	5.02	4.81	4.60	4.33	4.02	4.03	4.01	3.99	4.02	4.03	4.03	4.26	4.31	4.29	4.31	4.33	4.33	4.31	4.33	4.30	4.32	4.25	4.26	4.09	4.03	3.85	3.77	3.76	3.77	3.80	3.79	3.80	3.78	3.77	3.77	3.77	3.78	3.78	3.62	3.53	3.53	3.36	3.28	3.27	3.27	3.25	3.26	3.30	3.28	3.25	3.25	3.25	3.44	3.50	3.69	3.75	3.92	3.98	3.97	3.96	4.16	4.21	4.42	4.48	4.48	4.47	4.49	4.63	4.60	4.60	4.68	4.62	4.54	4.67	4.91	4.97	5.00	5.00	4.99	4.99	4.97	4.97	4.99	4.99	4.93	4.98	5.21	5.21	4.89	4.00	3.27	2.43	2.06	1.77	1.79	1.91	1.93	1.94	1.98	1.98	2.00	2.00	2.00	2.00	2.00	2.01	2.00	2.01	2.00	2.20	2.27	2.27	2.26	2.37	2.50	2.66	2.75	2.92	3.01	3.02	3.20	3.26	3.25	3.25	3.24	3.26	3.26	3.26	3.25	3.25	3.25	3.26	3.26	3.09	3.00	2.99	2.81	2.75	2.75	2.76	2.75	2.74	2.75	2.56	2.49	2.48	2.50	2.50	2.50	2.50	2.50	2.50	2.49	2.48	2.49	2.49	2.48	2.49	2.34	2.24	2.07	1.98	1.99	1.99	1.99	1.83	1.73	1.74	1.57	1.48	1.49	1.48	1.48	1.49	1.48	1.49	1.49	1.49	1.48	1.49	1.29	1.23	1.23	1.24	1.23	1.23	1.23	1.24	1.23	1.23	1.23	1.23	1.24	1.24	1.23	1.25	1.25	1.26	1.51	1.50	1.49	1.49	1.48	1.50	1.49	1.49	1.50	1.54	1.52	1.51	1.77	1.76	1.76	1.76	1.75	1.75	1.76	1.63	1.51	1.52	1.36	1.28	1.28
광주	13.72	14.38	14.81	15.25	16.20	19.07	18.58	19.14	19.58	18.78	17.93	17.44	15.00	14.47	14.96	14.94	14.91	14.87	14.90	14.94	14.87	11.95	13.21	13.52	12.42	11.20	10.99	10.74	11.15	12.98	14.01	13.53	12.55	12.17	11.50	11.55	10.60	10.97	12.00	11.57	11.73	12.59	12.49	14.90	12.41	11.54	12.71	14.00	15.53	15.25	12.12	12.52	13.51	12.70	11.30	11.63	11.35	11.06	11.31	10.98	10.46	10.71	10.33	9.46	11.41	12.38	12.96	15.41	13.90	14.41	14.38	12.51	11.39	11.49	12.95	13.00	12.45	11.19	11.44	12.45	13.25	13.64	14.09	21.58	25.63	23.53	22.62	21.23	18.45	16.25	12.67	9.53	8.43	7.27	7.24	6.96	6.35	5.65	5.03	4.82	4.80	4.81	4.84	4.75	4.74	4.75	4.75	4.77	4.77	5.00	5.10	5.10	5.13	5.14	5.16	5.17	5.16	5.36	5.38	5.39	5.32	5.13	5.03	5.01	5.02	5.02	4.81	4.60	4.33	4.02	4.03	4.01	3.99	4.02	4.03	4.03	4.26	4.31	4.29	4.31	4.33	4.33	4.31	4.33	4.30	4.32	4.25	4.26	4.09	4.03	3.85	3.77	3.76	3.77	3.80	3.79	3.80	3.78	3.77	3.77	3.77	3.78	3.78	3.62	3.53	3.53	3.36	3.28	3.27	3.27	3.25	3.26	3.30	3.28	3.25	3.25	3.25	3.44	3.50	3.69	3.75	3.92	3.98	3.97	3.96	4.16	4.21	4.42	4.48	4.48	4.47	4.49	4.63	4.60	4.60	4.68	4.62	4.54	4.67	4.91	4.97	5.00	5.00	4.99	4.99	4.97	4.97	4.99	4.99	4.93	4.98	5.21	5.21	4.89	4.00	3.27	2.43	2.06	1.77	1.79	1.91	1.93	1.94	1.98	1.98	2.00	2.00	2.00	2.00	2.00	2.01	2.00	2.01	2.00	2.20	2.27	2.27	2.26	2.37	2.50	2.66	2.75	2.92	3.01	3.02	3.20	3.26	3.25	3.25	3.24	3.26	3.26	3.26	3.25	3.25	3.25	3.26	3.26	3.09	3.00	2.99	2.81	2.75	2.75	2.76	2.75	2.74	2.75	2.56	2.49	2.48	2.50	2.50	2.50	2.50	2.50	2.50	2.49	2.48	2.49	2.49	2.48	2.49	2.34	2.24	2.07	1.98	1.99	1.99	1.99	1.83	1.73	1.74	1.57	1.48	1.49	1.48	1.48	1.49	1.48	1.49	1.49	1.49	1.48	1.49	1.29	1.23	1.23	1.24	1.23	1.23	1.23	1.24	1.23	1.23	1.23	1.23	1.24	1.24	1.23	1.25	1.25	1.26	1.51	1.50	1.49	1.49	1.48	1.50	1.49	1.49	1.50	1.54	1.52	1.51	1.77	1.76	1.76	1.76	1.75	1.75	1.76	1.63	1.51	1.52	1.36	1.28	1.28
