Date Time,Stock,Exchange,MG,MM,JS,JSratio,Permits,Starts,Completed,Unsold,Interest,JW,Reg
2015. 07,1952.6,1166.3,0.6545410671733976,3.487064116985361,3.2258064516129004,71.9,-4.674148203532803,-4.627122478823498,0.5025817555938054,-0.1620351249827915,-0.51,-0.5,BS
2015. 08,1939.6,1176.3,0.7459685527003712,3.4792368125701634,3.3333333333333437,71.9,-6.5281421418294725,-4.390221560025385,-0.5253012048192756,-0.307980313489488,-0.3400000000000001,-0.5,BS
2015. 09,2020.6,1194.5,0.7865281839265936,3.5834266517357216,3.4368070953436636,71.8,-5.796210122464085,-3.808205722484342,-0.3490533562822703,-0.17926082168072843,-0.25,-0.2999999999999998,BS
2015. 10,2006.8,1142.3,1.0643669339365225,3.910614525139655,3.646408839779003,71.8,-6.058115509585246,-3.2092266092762745,1.848537005163513,-0.2241233504434873,-0.26,-0.40000000000000036,BS
2015. 11,1971.5,1150.4,0.8752425614489079,4.4593088071348985,4.079382579933855,71.7,-3.5883321194263234,-2.762332036531193,1.731497418244408,-0.1866432631227014,-0.08000000000000007,-0.2999999999999998,BS
2015. 12,1894.7,1172.0,0.2201761409127201,4.677060133630295,4.5154185022026505,71.9,-2.644771193503213,-2.3019838313605394,1.965576592082618,-0.0795032155289398,0.0,-0.20000000000000018,BS
2016. 01,1900.6,1208.4,0.5209376878381189,4.444444444444451,4.615384615384621,72.1,-3.152602621209869,-1.5263526749993108,2.192082616179004,-0.03918372765354894,0.0,-0.20000000000000018,BS
2016. 02,1976.5,1235.4,1.2617664730622868,4.208194905869322,4.59518599562363,72.3,-3.323308811029911,-1.2561101454073897,1.9421686746987974,-0.00776102818258706,0.010000000000000009,-0.2999999999999998,BS
2016. 03,1996.2,1153.5,0.9609609609609437,3.7444933920704804,4.243743199129479,72.4,-3.504927725313335,0.02958916204508391,1.7845094664371797,0.05981670501701175,0.010000000000000009,-0.20000000000000018,BS
2016. 04,1966.7,1143.9,0.999100809271658,3.3991228070175294,4.121475054229928,72.5,-2.943312155608584,0.4940319509974333,2.0103270223752174,0.09086081774735977,-0.010000000000000009,-0.20000000000000018,BS
2016. 05,1977.0,1190.6,1.0589410589410653,3.053435114503822,3.995680345572361,72.6,-2.1377192461153705,1.157354523632149,0.2733218588640298,0.05035203650166187,0.010000000000000009,-0.20000000000000018,BS
2016. 06,2002.5,1164.7,0.9289781240635397,2.934782608695663,4.094827586206895,72.7,-0.21279259880671975,2.2529481555058903,0.27469879518072515,0.03729079395047885,-0.19999999999999996,-0.20000000000000018,BS
2016. 07,2036.7,1125.7,0.5189102883943919,2.9284164859002093,4.086021505376336,72.7,0.6543792558727191,1.2760974533013267,-0.8371772805507722,0.07287794756819477,-0.26,-0.10000000000000053,BS
2016. 08,2042.6,1118.5,1.0605302651325754,3.0270270270270183,4.180064308681675,72.7,-1.7234254566662726,1.7434649449548874,-2.3407917383820975,0.02120085747438394,-0.26,-0.09999999999999964,BS
2016. 09,2036.0,1096.3,1.548760991207021,3.010752688172036,4.051172707889128,72.5,-1.6193648341047397,0.7748034103137152,-0.9335628227194469,0.021768737585304954,-0.24,-0.09999999999999964,BS
2016. 10,1981.8,1145.2,2.0138262699128218,3.094983991462108,3.919491525423724,72.4,-0.934591374027538,0.9754380156168083,-0.426850258175557,0.017793576808857958,-0.26,-0.1999999999999993,BS
2016. 11,2021.7,1168.5,1.4679448771719672,3.6170212765957555,4.004214963119068,72.2,-1.3118598483330197,2.222531247413293,-2.7180722891566242,-0.03407280665525991,-0.06000000000000005,-0.2999999999999998,BS
2016. 12,2061.7,1208.5,1.4351205899940211,4.148936170212769,4.09663865546217,72.1,0.4598989163288806,3.444472035979361,-2.636144578313251,-0.02593319173205888,0.0,-0.2999999999999998,BS
2017. 01,2082.8,1157.8,1.5031645569620222,4.3570669500531345,3.870292887029292,72.0,1.0125504623672823,3.590707171039924,-2.1432013769363145,-0.021768737585304843,0.010000000000000009,-0.2999999999999998,BS
2017. 02,2136.2,1132.1,2.0424350584969275,4.458598726114649,3.757828810020891,72.0,0.41118139640306933,3.4140551278867637,-2.113597246127364,-0.03975160776446984,-0.010000000000000009,-0.2999999999999998,BS
2017. 03,2160.2,1116.1,1.7410228509249004,4.559915164369022,3.645833333333326,71.9,1.2296357311566968,3.5854427061777443,-2.3676419965576567,-0.06738843982929177,0.0,-0.20000000000000018,BS
2017. 04,2301.9,1130.1,1.5816528272044383,4.550264550264549,3.530633437175501,71.9,2.1474738065589793,3.4865877548768034,-1.9511187607573124,-0.06587409286683588,0.0,-0.09999999999999964,BS
2017. 05,2372.2,1123.9,1.939825811559781,4.751847940865894,3.4161490683229934,71.8,4.393156605059171,3.177739149628893,-1.1738382099827858,-0.1385627470647235,0.0,-0.09999999999999964,BS
2017. 06,2412.9,1139.6,1.8465204010721825,4.952581664910416,3.409090909090917,71.6,5.881184533673148,2.6185359931572987,-2.869535283993113,-0.1315588923633646,0.0,0.0,BS
2017. 07,2372.2,1119.1,1.6632016632016633,4.82686253934943,2.9835390946501894,71.4,7.582010589323067,1.980365863753,-1.711531841652321,-0.11584754262788366,0.010000000000000009,0.09999999999999964,BS
2017. 08,2371.8,1122.8,1.55465905736496,4.4885177453027,2.561475409836067,71.3,9.225544841540232,4.215423668018651,-0.9659208261617876,-0.1075186343343757,0.0,0.09999999999999964,BS
2017. 09,2482.9,1146.7,1.7187193085837826,3.6231884057970953,2.0387359836901098,71.3,9.913436222892686,6.204806445382556,0.2547332185886426,-0.08480342989753575,0.020000000000000018,0.0,BS
2017. 10,2533.5,1125.0,2.0470426139159503,2.77207392197123,1.317122593718345,71.3,10.473103091800404,8.516491460419942,-1.752839931153182,0.06871349342144084,0.020000000000000018,0.0,BS
2017. 11,2467.7,1082.4,1.0414619768127409,2.1450459652706755,0.908173562058523,71.3,10.961447511536734,8.677935049526805,-1.5917383820998257,0.07988180226955377,0.020000000000000018,0.0,BS
2017. 12,2520.9,1071.4,0.4286827747466804,1.731160896130346,0.7049345417925457,69.4,11.310264954205543,8.374935849681318,-2.6327022375215123,0.15484197691112545,0.27,-0.09999999999999964,BS
2018. 01,2439.1,1071.5,0.6412747765254467,1.3211382113821113,0.4024144869215096,69.4,11.194901867021223,7.928041276936237,-1.9814113597246106,0.2366167128837493,0.27,-0.09999999999999964,BS
2018. 02,2451.6,1071.0,1.5362177929022947,0.9127789046653234,0.10050251256281673,69.4,11.169958496819207,5.2765058080181015,0.9480206540447528,0.3744222864672448,0.24,0.0,BS
2018. 03,2458.2,1066.5,1.6543402101985016,0.5060728744939347,-0.20060180541625616,69.4,10.587686698665912,4.431266727368045,1.8877796901893311,0.340349479811985,0.24,0.0,BS
2018. 04,2461.3,1076.2,1.7087378640776807,-0.20161290322581182,-0.7007007007007071,69.5,10.431011154584503,4.389151008470602,2.918416523235803,0.301165752158436,0.21999999999999997,0.0,BS
2018. 05,2394.5,1081.3,1.9495077492933,-0.9036144578313143,-1.1988011988011915,69.4,10.15936226347818,4.810893137985267,3.809982788296044,0.2846972289417271,-0.010000000000000009,0.0,BS
2018. 06,2284.3,1121.7,1.6944200993280756,-1.501501501501501,-1.5984015984015887,69.5,11.648559412570377,5.529785061942997,4.269191049913944,0.2682287057250182,-0.010000000000000009,0.09999999999999964,BS
2018. 07,2283.8,1116.7,0.8913864935568228,-2.0979020979020935,-1.8981018981018893,69.5,12.980691277421757,6.105366553541375,4.9851979345955275,0.47853364013609456,0.0,0.0,BS
2018. 08,2307.3,1108.8,1.3613980882495103,-2.4975024975025018,-2.2977022977022976,69.5,12.302933140213872,6.68036310459951,4.302925989672981,0.4560077290695616,0.010000000000000009,0.0,BS
2018. 09,2153.5,1112.7,2.189217860931625,-2.7972027972027913,-2.400000000000002,69.6,11.225691339614336,8.151488563308778,3.199311531841656,0.31006254056286503,0.06000000000000005,0.0,BS
2018. 10,2083.3,1140.6,3.2185919875534763,-3.0000000000000027,-2.500000000000002,69.7,10.204182381809929,8.405937698314158,4.100516351118765,0.30514091293488305,0.020000000000000018,0.0,BS
2018. 11,2070.1,1121.8,2.0081490104773003,-3.2032032032032087,-2.7000000000000024,69.8,10.15507512172471,6.308340921005437,4.488812392426854,0.37858674061399883,0.020000000000000018,-0.09999999999999964,BS
2018. 12,2102.0,1118.1,1.1681791851708923,-3.4102306920762326,-2.705410821643295,70.0,9.526034504442636,5.06592721353089,4.19070567986231,0.35246425551163285,0.28,0.0,BS
2019. 01,2210.2,1117.2,0.4404864502537631,-3.5175879396984966,-2.710843373493965,70.2,8.884522202059554,4.474552327345972,3.4313253012048226,0.43291393789210764,0.26,0.0,BS
2019. 02,2161.9,1117.8,0.7658433850277646,-3.6253776435045237,-2.8140703517587906,70.2,7.224229122987908,3.0268244902463937,4.574870912220313,0.4779657600251735,0.21999999999999997,0.0,BS
2019. 03,2212.1,1137.8,0.3054600992745238,-3.6363636363636265,-2.7217741935483875,70.3,6.063193188115977,2.774715117401982,5.308089500860589,0.5430826794107814,0.24,0.0,BS
2019. 04,2086.9,1158.2,0.7553303375083642,-3.7487335359675855,-2.7300303336703746,70.4,5.944712179656404,1.6358358855503141,5.500172117039591,0.5987349302810392,0.24,0.0,BS
2019. 05,2086.9,1190.0,0.8905486929043249,-3.861788617886186,-2.639593908629434,70.5,5.901451021962284,3.461435311646388,6.6209982788296085,0.5775340728066551,-0.020000000000000018,0.0,BS
2019. 06,2079.5,1156.8,1.1139921252280915,-3.7755102040816335,-2.6476578411405383,70.5,5.49222385458547,4.076792759981239,6.488812392426855,0.324827423446811,0.0,0.0,BS
2019. 07,,1182.0,0.03810249571345459,-3.790983606557363,-2.658486707566454,70.5,5.839872076776058,2.43661948514196,6.76901893287436,0.326720357149881,-0.13000000000000012,0.0,BS
2019. 08,,1215.2,-0.7644394110985164,-3.6998972250770756,-2.6639344262294973,70.5,3.738393137256268,2.4752255607979485,7.08020654044751,0.2901867366806301,-0.25,0.0,BS
2019. 09,,,-0.3674046161092792,-3.711340206185565,-2.871794871794864,70.5,3.200551717275313,4.286201473387966,6.177624784853707,0.2568711035065982,-0.22999999999999998,0.0,BS
2019. 10,,,0.5230622919638606,-3.7228541882109667,-2.7749229188078095,70.6,3.108962779814788,4.734265927213533,6.9418244406196274,0.08707495034121976,-0.3899999999999999,-0.10000000000000053,BS
2019. 11,,,0.400801603206391,-3.219106957424711,-2.6776519052523096,70.6,2.2690727362938032,,,,-0.48,,BS
2019. 12,,,0.47668986557345416,-2.3958333333333304,-2.1671826625387136,,1.787743639426789,,,,-0.34999999999999987,,BS
2020. 01,,,,-1.8808777429467072,-1.8614270941054833,,-1.1243948316584993,,,,,,BS
2020. 02,,,,-1.5723270440251569,-1.5544041450777257,,-2.8497745173510274,,,,,,BS
2020. 03,,,,-1.1578947368421022,-1.2474012474012475,,-4.491360068771161,,,,,,BS
2020. 04,,,,-0.8456659619450302,-0.9384775808133572,,-6.236226762434013,,,,,,BS
2020. 05,,,,-0.6362672322375307,-0.7322175732217495,,-7.743741699018313,,,,,,BS
2020. 06,,,,-0.10649627263046302,-0.21008403361344463,,-6.883585167208191,,,,,,BS
2020. 07,,,,0.8537886872998834,0.10526315789474161,,-7.3844012720455305,,,,,,BS
1990. 01,867.2,686.3,,,,,,,,,,,DG
1990. 02,845.5,694.0,,,,,,,,,,,DG
1990. 03,785.5,702.1,,,,,,,,,,,DG
1990. 04,771.7,707.0,,,,,,,,,,,DG
1990. 05,766.7,712.3,,,,,,,,,,,DG
1990. 06,698.2,716.0,,,,,,,,,,,DG
1990. 07,637.4,715.1,,,,,,,,,,,DG
1990. 08,602.2,714.0,,,,,,,,,,,DG
1990. 09,682.8,712.9,,,,,,,,,,,DG
1990. 10,696.4,713.8,,,,,,,,,,,DG
1990. 11,712.5,713.1,,,,,,,,,,,DG
1990. 12,647.5,716.4,7.745925531645215,,,,,,,,,,DG
1991. 01,654.7,719.0,8.722318578287203,,,,,,,,,,DG
1991. 02,670.6,724.4,9.354164593491898,,,,,,,,,,DG
1991. 03,638.3,724.7,9.425123853436013,,,,,,,,,,DG
1991. 04,630.2,725.1,8.17646490974029,,,,,,,,,,DG
1991. 05,604.7,723.0,8.467547497347837,,,,,,,,,,DG
1991. 06,646.3,723.1,8.538256291916046,,,,,,,,5.35,,DG
1991. 07,710.6,726.1,8.38968673086573,,,,,,,,4.1999999999999975,,DG
1991. 08,684.3,735.6,8.329575927288246,,,,,,,,4.33,,DG
1991. 09,705.2,741.5,8.994108042876391,,,,,,,,4.329999999999998,,DG
1991. 10,668.1,750.3,8.994108042876391,,,,,,,,2.580000000000002,,DG
1991. 11,625.1,754.5,8.842833282363749,,,,,,,,-1.1400000000000006,,DG
1991. 12,639.8,760.8,7.067717846160959,,,,,,,,-1.139999999999997,,DG
1992. 01,651.3,762.0,6.294931294931283,,,,,,,,-4.140000000000001,,DG
1992. 02,615.8,768.2,5.2782571665508815,,,,,,,,-5.109999999999998,,DG
1992. 03,588.4,775.1,5.99009459218276,,,,,,,,-3.8200000000000003,,DG
1992. 04,589.3,778.8,6.152751844936422,,,,,,,,-2.99,,DG
1992. 05,564.5,783.5,6.404890040528866,,,,,,,,-2.530000000000001,,DG
1992. 06,523.0,790.2,5.919312169312185,,,,,,,,-0.13000000000000078,,DG
1992. 07,496.3,788.1,5.976034524305018,,,,,,,,0.4299999999999997,,DG
1992. 08,537.1,787.6,5.470887065259866,,,,,,,,-0.02000000000000135,,DG
1992. 09,544.9,786.6,5.829099908818547,,,,,,,,-0.07000000000000028,,DG
1992. 10,645.1,782.4,5.357914757499782,,,,,,,,-2.960000000000001,,DG
1992. 11,650.3,785.1,4.9060678039300365,,,,,,,,-1.6599999999999984,,DG
1992. 12,696.3,788.4,4.06651970121783,,,,,,,,-1.3800000000000008,,DG
1993. 01,668.8,794.0,4.394107127650515,,,,,,,,-2.5199999999999996,,DG
1993. 02,645.9,794.9,3.910837946494361,,,,,,,,-3.67,,DG
1993. 03,713.5,794.0,5.105117681547866,,,,,,,,-0.9599999999999991,,DG
1993. 04,719.8,795.9,5.15974607139138,,,,,,,,-2.4700000000000006,,DG
1993. 05,760.4,801.1,5.332500780518257,,,,,,,,-2.369999999999999,,DG
1993. 06,752.0,803.7,4.86594869462762,,,,,,,,0.5600000000000005,,DG
1993. 07,708.5,806.6,4.507842410769425,,,,,,,,2.8100000000000005,,DG
1993. 08,692.5,808.4,4.662851047243932,,,,,,,,2.539999999999999,,DG
1993. 09,733.0,808.8,5.339815783535395,,,,,,,,1.8100000000000005,,DG
1993. 10,798.4,808.2,5.868428636120382,,,,,,,,1.0199999999999996,,DG
1993. 11,848.8,807.6,5.5241346687781245,,,,,,,,-1.4800000000000004,,DG
1993. 12,890.4,808.1,5.308344889468941,,,,,,,,-2.459999999999999,,DG
1994. 01,933.3,808.1,6.192395729941058,,,,,,,,-2.9299999999999997,,DG
1994. 02,889.2,808.0,5.512611069052098,,,,,,,,-1.58,,DG
1994. 03,884.0,806.5,5.969440266012205,,,,,,,,-0.16999999999999993,,DG
1994. 04,942.4,807.5,5.5506155274962055,,,,,,,,0.07000000000000028,,DG
1994. 05,926.7,806.1,5.1290138179810985,,,,,,,,0.17999999999999972,,DG
1994. 06,944.7,805.5,5.4518238399117624,,,,,,,,1.9900000000000002,,DG
1994. 07,938.9,802.6,5.991767934143466,,,,,,,,1.5199999999999996,,DG
1994. 08,1002.4,801.1,6.436222005842263,,,,,,,,2.9000000000000004,,DG
1994. 09,1085.3,798.9,5.702564501390173,,,,,,,,0.8399999999999999,,DG
1994. 10,1110.5,796.9,5.878111052641843,,,,,,,,-0.19000000000000128,,DG
1994. 11,1040.7,794.3,5.120161118534461,,,,,,,,0.120000000000001,,DG
1994. 12,965.3,788.7,3.782618647947489,,,,,,,,1.5099999999999998,,DG
1995. 01,929.7,786.7,3.9425237438869942,,,,,,,,0.629999999999999,,DG
1995. 02,942.4,786.0,3.3451624953306114,,,,,,,,2.84,,DG
1995. 03,902.7,771.5,4.957316159952052,,,,,,,,0.5800000000000001,,DG
1995. 04,884.2,761.8,5.754410965068546,,,,,,,,-0.19000000000000128,,DG
1995. 05,884.3,760.1,5.239073589839371,,,,,,,,-0.4900000000000002,,DG
1995. 06,945.7,758.1,3.8796530872644563,,,,,,,,-2.83,,DG
1995. 07,916.9,756.5,3.0921233190009945,,,,,,,,-3.9499999999999993,,DG
1995. 08,971.2,777.1,4.158849280800481,,,,,,,,-0.48999999999999844,,DG
1995. 09,999.0,768.4,5.273815002300952,,,,,,,,-1.17,,DG
1995. 10,957.3,765.5,4.629441998415729,,,,,,,,-2.4499999999999993,,DG
1995. 11,918.1,769.2,4.080357306964166,,,,,,,,-1.3899999999999988,,DG
1995. 12,866.1,774.7,3.8892622935929877,,,,,,,,-0.3200000000000003,,DG
1996. 01,874.8,784.3,4.377293018380279,,,,,,,,-1.17,,DG
1996. 02,857.4,780.7,3.517408675799105,,,,,,,,-0.6399999999999988,,DG
1996. 03,920.2,782.7,3.4963299173788043,,,,,,,,-0.7300000000000004,,DG
1996. 04,942.6,778.7,4.4990682403052595,,,,,,,,-1.8499999999999996,,DG
1996. 05,867.7,787.9,4.815309301290616,,,,,,,,0.4299999999999997,,DG
1996. 06,832.2,810.6,4.4990682403052595,,,,,,,,1.92,,DG
1996. 07,805.4,813.3,4.577321772299436,,,,,,,,2.25,,DG
1996. 08,783.4,819.4,4.236754677391152,,,,,,,,5.08,,DG
1996. 09,806.7,821.2,5.357771674061529,,,,,,,,4.4399999999999995,,DG
1996. 10,740.9,831.3,5.573313083864595,,,,,,,,3.0,,DG
1996. 11,690.6,828.7,4.534009442210185,,,,,,,,2.0,,DG
1996. 12,669.6,844.2,3.8058628988970167,,,,,,,,-0.45000000000000107,,DG
1997. 01,698.1,861.3,4.369701564546125,,,,,,,,-4.02,,DG
1997. 02,656.7,863.9,4.054887449892086,,,,,,,,-2.41,,DG
1997. 03,694.3,897.1,3.6379076086956452,,,,,,,,-1.4600000000000009,,DG
1997. 04,713.1,892.1,4.118546195652173,,,,,,,,-1.3800000000000008,,DG
1997. 05,765.2,891.8,3.73471467391302,,,,,,,,-0.0600000000000005,,DG
1997. 06,752.3,888.1,3.615393708100445,,,,,,,,-0.20000000000000107,,DG
1997. 07,740.5,892.0,3.118447318537898,,,,,,,,-0.05000000000000071,,DG
1997. 08,676.5,902.0,3.200254014940085,,,,,,,,-0.5,,DG
1997. 09,584.1,914.8,3.8623019922051416,,,,,,,,0.25,,DG
1997. 10,494.1,965.1,3.8623019922051416,,,,,,,,1.1900000000000013,,DG
1997. 11,390.3,1163.8,3.47617220730263,,,,,,,,2.9000000000000004,,DG
1997. 12,475.2,1415.2,5.39358119263027,,,,,,,,10.139999999999999,,DG
1998. 01,525.2,1572.9,7.420029304752962,,,,,,,,13.18,,DG
1998. 02,523.0,1640.1,8.957425190914758,,,,,,,,10.280000000000001,,DG
1998. 03,444.2,1378.8,7.903107413750932,,,,,,,,8.98,,DG
1998. 04,356.3,1338.2,8.302362514121086,,,,,,,,7.140000000000001,,DG
1998. 05,313.3,1410.8,7.253911342894415,,,,,,,,-3.129999999999999,,DG
1998. 06,327.8,1385.2,6.785203019260799,,,,,,,,-9.379999999999999,,DG
1998. 07,312.8,1236.0,6.1145836706933965,,,,,,,,-10.860000000000001,,DG
1998. 08,312.2,1331.8,6.263286735811402,,,,,,,,-13.090000000000002,,DG
1998. 09,358.8,1373.6,6.53546350576566,,,,,,,,-12.8,,DG
1998. 10,429.2,1313.8,6.905778995728218,,,,,,,,-11.18,,DG
1998. 11,524.7,1243.7,3.1783079308886464,,,,,,,,-9.01,,DG
1998. 12,597.6,1207.8,0.8628616969102554,,,,,,,,-5.71,,DG
1999. 01,533.0,1175.3,-1.2709060281554496,,,,,,,,-3.1799999999999997,,DG
1999. 02,586.2,1222.4,-0.3416477702192222,,,,,,,,-2.7799999999999994,,DG
1999. 03,721.1,1224.7,-0.17233560090703648,,,,,,,,-2.2399999999999993,,DG
1999. 04,745.4,1176.4,0.6002036133776922,,,,,,,,-2.42,,DG
1999. 05,841.4,1186.3,0.5149063875813154,,,,,,,,-2.16,,DG
1999. 06,971.4,1155.9,0.0,,,,,,,,-1.54,,DG
1999. 07,933.1,1206.9,-0.8532759430745274,,,,,,,,-0.8100000000000005,,DG
1999. 08,926.9,1184.9,-0.3416477702192222,,,,,,,,-0.28000000000000025,,DG
1999. 09,828.6,1218.7,-0.17038857642606153,,,,-8.004898430164374,,,,-0.08000000000000007,,DG
1999. 10,950.1,1200.5,1.2828687678387185,,,,-7.950133302160363,,,,-0.04999999999999982,,DG
1999. 11,984.5,1157.5,0.942091747580176,,,,-8.91463759535724,,,,-0.05999999999999961,,DG
1999. 12,952.5,1145.4,0.8576695154091096,,,,-8.99545603668355,,,,-0.07000000000000028,,DG
2000. 01,902.7,1122.1,1.0026697409137864,,,,-9.885522291816718,,,,0.019999999999999574,,DG
2000. 02,878.4,1131.8,1.035798655278941,,,,-15.155735386727102,,,,0.2599999999999998,,DG
2000. 03,779.8,1108.3,1.2853819895477736,,,,-15.614061021090778,,,,0.34999999999999964,,DG
2000. 04,720.8,1110.3,1.3246237553234952,,,,-13.926444358132187,,,,0.34999999999999964,,DG
2000. 05,795.1,1133.8,1.9182054021058992,,,,-14.937206574982937,,,,0.3600000000000003,,DG
2000. 06,794.1,1114.8,2.505426640985653,,,,-15.30248466176698,,,,0.3700000000000001,,DG
2000. 07,720.4,1116.2,2.0235422607851605,,,,-10.766017942055983,,,,0.16000000000000014,,DG
2000. 08,622.9,1108.8,2.0995075974987065,,,,-11.312605821552339,,,,0.07000000000000028,,DG
2000. 09,548.1,1115.0,2.6366675160762965,,,,-14.134339164438678,,,,0.0600000000000005,,DG
2000. 10,544.1,1136.7,2.869142418449222,,,,-14.007794499730377,,,,0.23000000000000043,,DG
2000. 11,526.4,1195.3,2.608524907108123,,,,-17.602620037935495,,,,0.2400000000000002,,DG
2000. 12,585.0,1259.7,2.327851618232346,,,,-14.312990455791574,,,,0.22999999999999954,,DG
2001. 01,593.4,1265.5,3.232913669064752,,,,-14.22260140957136,,,,0.15000000000000036,,DG
2001. 02,543.9,1245.7,3.216666418121883,,,,-13.992375191845754,,,,-0.03000000000000025,,DG
2001. 03,530.3,1328.0,4.233041657318082,,,,-13.721208053185112,,,,-0.33000000000000007,,DG
2001. 04,600.7,1324.7,4.741940796861677,,,,-12.869424217627563,,,,-0.3700000000000001,,DG
2001. 05,602.9,1292.9,4.2217814694961,,,,-11.76401935238153,,,,-0.3700000000000001,,DG
2001. 06,554.1,1300.7,4.210651521008657,,,,-10.678819097467073,,,,-0.3000000000000007,,DG
2001. 07,567.7,1301.4,4.087519971595932,,,,-8.745025208626368,,,,-0.3200000000000003,,DG
2001. 08,504.0,1283.8,2.9530318962495805,,,,-8.021912838864653,,,,-0.4300000000000006,,DG
2001. 09,523.3,1309.1,3.0569091414607064,,,,-5.864273135560946,,,,-0.6799999999999997,,DG
2001. 10,604.9,1296.1,3.4725391194264876,,,,-3.6539951053407624,,,,-1.0,,DG
2001. 11,666.0,1274.0,2.6696998605709066,,,,0.3810782579839855,,,,-0.9899999999999993,,DG
2001. 12,739.0,1326.1,1.5636569537000655,,,,1.8086934879914895,,,,-0.7999999999999998,,DG
2002. 01,774.4,1314.8,1.5574883694050357,,,,2.2404341087609843,,,,-0.6099999999999994,,DG
2002. 02,864.7,1327.7,1.450814378991172,,,,2.221292898973174,,,,-0.3100000000000005,,DG
2002. 03,894.0,1326.4,1.5410126654658907,,,,3.8663735401810766,,,,0.010000000000000675,,DG
2002. 04,842.2,1292.2,2.1205357142857206,,,,5.239755342456452,,,,0.0,,DG
2002. 05,784.3,1233.3,2.115851048651729,,,,6.902382092636513,,,,0.25,,DG
2002. 06,753.7,1201.8,1.6273682116004995,,,,7.259684675342302,,,,0.3199999999999994,,DG
2002. 07,713.2,1197.0,1.2426589496978613,,,,7.980138543744599,,,,0.27000000000000046,,DG
2002. 08,703.0,1200.5,2.0106210774429867,,,,7.633469966476482,,,,0.27999999999999936,,DG
2002. 09,642.2,1225.5,2.876572013884915,,,,7.694615497743097,,,,0.2999999999999998,,DG
2002. 10,679.7,1233.4,3.276438802641768,,,,8.501736510462424,,,,0.07000000000000028,,DG
2002. 11,699.8,1208.0,3.373645538496728,,,,9.65605780072175,,,,0.0,,DG
2002. 12,631.0,1200.4,3.6433733568542737,,,,8.253432483492777,,,,0.040000000000000036,,DG
2003. 01,591.6,1170.5,3.718739391196113,,,,8.934008831503803,,,,-0.009999999999999787,,DG
2003. 02,550.8,1186.8,3.6082329091113863,,,,9.317896427803772,,,,-0.009999999999999787,,DG
2003. 03,585.9,1252.9,3.9652515062351013,,,,4.711245272204138,,,,-0.08000000000000007,,DG
2003. 04,613.5,1213.1,3.3881491623936277,,,,5.458815854472499,,,,-0.04999999999999982,,DG
2003. 05,663.2,1206.6,3.3005146565227017,,,,5.955423908411795,,,,-0.2400000000000002,,DG
2003. 06,703.5,1193.1,3.020877119237775,,,,8.61020336592668,,,,-0.2699999999999996,,DG
2003. 07,731.7,1180.0,2.440076835277405,,,,12.906341562746281,,,,-0.4700000000000002,,DG
2003. 08,742.3,1179.9,2.23608153331305,,,,11.34686466531164,,,,-0.48,,DG
2003. 09,756.5,1150.2,3.1724939789053996,,,,12.291696048448824,,,,-0.5,,DG
2003. 10,789.1,1177.3,2.981442044417415,,,,12.688344451273998,,,,-0.31999999999999984,,DG
2003. 11,801.2,1202.6,1.8489286645711145,,,,14.07874066224965,,,,-0.23000000000000043,,DG
2003. 12,845.5,1197.8,1.6542788953290088,,,,17.860192995885914,,,,-0.06000000000000005,,DG
2004. 01,867.5,1173.6,2.013723758407493,,,,16.579327040918287,,,,0.029999999999999805,,DG
2004. 02,875.6,1174.5,1.5458221024258645,,,,16.152903422867627,,,,0.020000000000000018,,DG
2004. 03,907.1,1153.6,2.7325062839536063,,,,14.347249299550873,,,,0.0,,DG
2004. 04,798.8,1167.7,2.8281706920827654,,,,13.014808418210537,,,,-0.029999999999999805,,DG
2004. 05,771.6,1165.7,3.1172646410793314,,,,12.484171546870689,,,,-0.020000000000000018,,DG
2004. 06,746.1,1152.5,3.0205856376112505,,,,12.505971258017917,,,,-0.020000000000000018,,DG
2004. 07,770.3,1168.3,3.008210358307073,,,,9.244521790283828,,,,0.0,,DG
2004. 08,835.9,1153.8,3.1648286779897505,,,,8.241735077511331,,,,-0.1499999999999999,,DG
2004. 09,849.1,1147.9,3.2590304820732996,,,,8.612330167014209,,,,-0.2400000000000002,,DG
2004. 10,863.1,1126.0,3.725067385444736,-0.16207455429497752,-3.756708407871201,,9.577897860754852,,,,-0.2400000000000002,,DG
2004. 11,873.1,1047.9,2.621481660361158,0.6546644844517058,-1.6393442622950838,,10.657781112950474,,,,-0.41999999999999993,,DG
2004. 12,903.4,1043.8,1.8847316754798449,0.8210180623973828,-0.73260073260073,,10.10693963127905,,,,-0.5,,DG
2005. 01,964.5,1026.4,2.3332050380240776,0.6557377049180246,-0.5494505494505586,,8.452288385177242,,,,-0.3500000000000001,,DG
2005. 02,988.2,1008.1,1.9415943172849337,0.6525285481239873,0.0,,7.723859012696691,,,,-0.2599999999999998,,DG
2005. 03,955.4,1024.3,2.5463115347649223,1.140065146579805,0.363636363636366,,7.654206277079938,,,,-0.2799999999999998,,DG
2005. 04,939.0,1002.5,3.0362183122741415,2.28013029315961,1.821493624772308,,7.218743754407258,,,,-0.10000000000000009,,DG
2005. 05,991.3,1002.5,2.934659315729782,3.583061889250816,3.6764705882353033,,9.22697568131167,,,,0.020000000000000018,,DG
2005. 06,1058.7,1024.4,2.068150482568454,4.552845528455274,5.390334572490718,,10.76890646977415,,,,0.009999999999999787,,DG
