Date Time,MG,MM,JS,JSratio,Permits,Starts,Completed,Unsold,Interest,JW,Reg
2000. 08,4.157218442932731,,,,-21.40888549227147,,,,0.23000000000000043,,IC
2000. 09,3.615683926967983,,,,-21.779675367799182,,,,0.2400000000000002,,IC
2000. 10,4.732884012068617,,,,-20.793995644279914,,,,0.22999999999999954,,IC
2000. 11,5.669628713244723,,,,-20.269079835725442,,,,0.15000000000000036,,IC
2000. 12,4.93402782989838,,,,-18.194835276326113,,,,-0.03000000000000025,,IC
2001. 01,5.233560770788026,,,,-17.7094596286005,,,,-0.33000000000000007,,IC
2001. 02,4.178037494067399,,,,-18.00197612452824,,,,-0.3700000000000001,,IC
2001. 03,3.3333333333333215,,,,-17.383858508305764,,,,-0.3700000000000001,,IC
2001. 04,3.447719370314406,,,,-16.78309014632452,,,,-0.3000000000000007,,IC
2001. 05,3.8568711575036385,,,,-14.987240596842625,,,,-0.3200000000000003,,IC
2001. 06,2.856472176171132,,,,-13.336237146723573,,,,-0.4300000000000006,,IC
2001. 07,1.9462989840348222,,,,-10.597879273811056,,,,-0.6799999999999997,,IC
2001. 08,1.8415275290311506,,,,-8.692285604477652,,,,-1.0,,IC
2001. 09,1.5378661927420767,,,,-4.113696368907999,,,,-0.9899999999999993,,IC
2001. 10,1.626190374209413,,,,-0.2738625871917161,,,,-0.7999999999999998,,IC
2001. 11,2.3989357136726452,,,,1.3129889693376673,,,,-0.6099999999999994,,IC
2001. 12,2.6761667260420285,,,,1.8685685760859412,,,,-0.3100000000000005,,IC
2002. 01,2.3903418231517204,,,,2.1743996159662546,,,,0.010000000000000675,,IC
2002. 02,1.2331886128042369,,,,2.8978231707227216,,,,0.0,,IC
2002. 03,2.376934095389349,,,,4.262765661375888,,,,0.25,,IC
2002. 04,3.1429666538903778,,,,4.925265090773612,,,,0.3199999999999994,,IC
2002. 05,3.1565584526730195,,,,6.199830070960829,,,,0.27000000000000046,,IC
2002. 06,3.058043023305479,,,,7.976313011057162,,,,0.27999999999999936,,IC
2002. 07,3.1385173944490585,,,,8.152226379642672,,,,0.2999999999999998,,IC
2002. 08,3.3156891806055633,,,,9.477628709466986,,,,0.07000000000000028,,IC
2002. 09,3.205956729418369,,,,10.646484280091348,,,,0.0,,IC
2002. 10,3.9366888786443788,,,,11.832285633928077,,,,0.040000000000000036,,IC
2002. 11,3.072738123325891,,,,14.844600335440505,,,,-0.009999999999999787,,IC
2002. 12,2.8893214682981228,,,,19.31909404556277,,,,-0.009999999999999787,,IC
2003. 01,3.0929131218305983,,,,18.91400913258146,,,,-0.08000000000000007,,IC
2003. 02,2.137503982711575,,,,18.793371294950568,,,,-0.04999999999999982,,IC
2003. 03,1.7534442655215532,,,,23.130281384229576,,,,-0.2400000000000002,,IC
2003. 04,3.1553767232201047,,,,23.09800370192031,,,,-0.2699999999999996,,IC
2003. 05,3.3361422315545175,,,,22.866814802380176,,,,-0.4700000000000002,,IC
2003. 06,2.491612122545539,,,,24.91846498416302,,,,-0.48,,IC
2003. 07,2.2911714074924205,,,,24.15348391343337,,,,-0.5,,IC
2003. 08,2.64898859274183,,,,21.660839897100157,,,,-0.31999999999999984,,IC
2003. 09,1.6222900229835524,,,,21.121802602535382,,,,-0.23000000000000043,,IC
2003. 10,3.161565702128799,,,,21.312240928160065,,,,-0.06000000000000005,,IC
2003. 11,3.4446876942620053,,,,20.989060634038523,,,,0.029999999999999805,,IC
2003. 12,3.6356491456292384,,,,21.278752832764205,,,,0.020000000000000018,,IC
2004. 01,3.640309236403083,,,,19.84158902794405,,,,0.0,,IC
2004. 02,3.992912310127017,,,,18.108277487936363,,,,-0.029999999999999805,,IC
2004. 03,3.775987560821936,,,,15.28599764101975,,,,-0.020000000000000018,,IC
2004. 04,3.5867065932303044,,,,13.799206899649096,,,,-0.020000000000000018,,IC
2004. 05,3.8692712246431338,-1.78837555886735,-5.719237435008672,,9.695503065054547,,,,0.0,,IC
2004. 06,2.9570861882437516,-1.6516516516516422,-5.623901581722313,,7.263379703051211,,,,-0.1499999999999999,,IC
2004. 07,2.3127519626564785,-2.108433734939763,-6.7137809187279185,,5.959361337756787,,,,-0.2400000000000002,,IC
2004. 08,3.1015236482911934,-3.003003003003002,-8.084358523725832,,6.9470584164203855,,,,-0.2400000000000002,,IC
2004. 09,2.055733211512112,-3.003003003003002,-8.084358523725832,,6.876450986368861,,,,-0.41999999999999993,,IC
2004. 10,2.864906528015454,-2.844311377245501,-7.029876977152904,,6.801405374999813,,,,-0.5,,IC
2004. 11,2.8517259414226004,-2.39520958083832,-6.172839506172845,,6.0037431509320305,,,,-0.3500000000000001,,IC
2004. 12,2.838485094354426,-2.0989505247376417,-5.840707964601766,,7.650711890762425,,,,-0.2599999999999998,,IC
2005. 01,1.801438549484291,-2.0958083832335217,-5.169340463458106,,5.904489277831031,,,,-0.2799999999999998,,IC
2005. 02,1.502195815034879,-1.6541353383458524,-4.144144144144136,,4.365247302707818,,,,-0.10000000000000009,,IC
2005. 03,1.7189980254752601,-1.0574018126888296,-3.2786885245901565,,4.417698536460379,,,,0.020000000000000018,,IC
2005. 04,2.4166881942650376,-0.7587253414264028,-1.8382352941176516,,4.079186343241932,,,,0.009999999999999787,,IC
2005. 05,2.4531361484076086,-0.3053435114503844,-0.3724394785847407,,2.7715367386877157,,,,-0.020000000000000018,,IC
2005. 06,1.9558793031936972,0.3076923076923199,1.5151515151515138,,1.6188200092179856,,,,0.0,,IC
2005. 07,1.6150757507729097,0.9287925696594534,2.6768642447418944,,-1.7279721752242303,,,,-0.009999999999999787,,IC
2005. 08,1.9107302724133524,0.9287925696594534,3.0592734225621365,,-5.650114046829147,,,,0.14000000000000012,,IC
2005. 09,1.2979425958852042,0.6163328197226425,2.6465028355387554,,-5.845797495829085,,,,0.2200000000000002,,IC
2005. 10,2.2005822453312174,0.30674846625766694,3.195488721804507,,-6.010817146635217,,,,0.43999999999999995,,IC
2005. 11,2.501813369303796,0.6125574272588086,3.9473684210526105,,-10.519605894211079,,,,0.5,,IC
2005. 12,2.9143455818469777,0.917431192660545,4.699248120300759,,-9.89059456020922,,,,0.6699999999999999,,IC
2006. 01,2.3020246109209275,1.2232415902140525,4.887218045112762,,-9.782867795502039,,,,0.54,,IC
2006. 02,2.2951318844441015,1.3740458015267354,5.084745762711851,,-12.733451429597991,,,,0.4700000000000002,,IC
2006. 03,2.3811025210932035,1.6819571865443361,4.8689138576779145,,-12.680596724816565,,,,0.27,,IC
2006. 04,3.087013776337111,2.297090352220521,5.607476635514019,,-12.786709605408284,,,,0.41000000000000014,,IC
2006. 05,2.7993541907679775,3.9877300613496924,6.7164179104477695,,-12.489754928163018,,,,0.29000000000000004,,IC
2006. 06,1.4896732818259872,8.128834355828207,8.193668528864052,,-12.884753065422684,,,,0.43999999999999995,,IC
2006. 07,1.282566136238139,12.1165644171779,9.276437847866426,,-13.004583960995841,,,,0.5100000000000002,,IC
2006. 08,1.3803565607682922,14.85451761102603,9.208103130755063,,-14.269869107519144,,,,0.5200000000000005,,IC
2006. 09,1.1730022887849412,15.749235474006106,8.743169398907114,,-13.465347875960642,,,,0.3099999999999996,,IC
2006. 10,1.4649468025673906,15.677321156773205,8.679927667269439,,-12.758870104416541,,,,0.28000000000000025,,IC
2006. 11,1.8547716296912542,15.909090909090917,8.797127468581678,,-12.728609777251602,,,,0.20999999999999996,,IC
2006. 12,2.250223902875925,16.616314199395777,8.960573476702516,,-10.497414987623458,,,,0.11999999999999922,,IC
2007. 01,2.0489160093267955,17.319277108433727,9.139784946236574,,-10.976335098887219,,,,0.11999999999999922,,IC
2007. 02,1.5496618583624056,18.496240601503764,8.749999999999991,,-12.357819901723886,,,,0.20999999999999996,,IC
2007. 03,1.4493821701427212,19.311377245509,7.787610619469021,,-12.29810618945174,,,,0.1299999999999999,,IC
2007. 04,2.918516503221502,18.731563421828913,6.468531468531458,,-12.54220616191558,,,,-0.08999999999999986,,IC
2007. 05,3.6197631605134895,15.886524822695037,4.819277108433728,,-12.725382009020676,,,,0.07000000000000028,,IC
2007. 06,3.3144995415458567,13.543091655266771,3.2258064516129004,,-11.227697549870644,,,,0.3100000000000005,,IC
2007. 07,3.405760360115262,11.86666666666667,2.360876897133224,,-11.603732548773616,,,,0.29000000000000004,,IC
2007. 08,3.3859961886026912,12.417437252311746,1.340033500837512,,-13.406441105746229,,,,0.3799999999999999,,IC
2007. 09,3.1763511116005283,13.157894736842103,0.9983361064891838,,-11.904318465278674,,,,0.45999999999999996,,IC
2007. 10,4.027156491108341,14.248366013071912,0.3300330033003229,,-8.883530872160064,,,,0.3200000000000003,,IC
2007. 11,4.593618082505069,16.709844559585484,0.9868421052631637,,-7.296275844601815,,,,0.08000000000000007,,IC
2007. 12,5.161643169664565,18.100128369704738,1.3136288998357948,,-5.907932034274428,,,-10.192811802493331,0.0,,IC
2008. 01,5.629753630044743,20.431472081218296,2.1346469622331776,,-5.289410947023082,,,-10.103609341825903,-0.03000000000000025,,IC
2008. 02,6.190522313969549,22.459222082810527,2.791461412151075,,-4.640226061577931,,,-9.709575915945344,-0.009999999999999787,,IC
2008. 03,5.199283851819803,22.98136645962734,3.6124794745484357,,-4.446156496693458,,,-9.264234307801189,0.0,,IC
2008. 04,5.19315262538711,23.378212974296208,5.747126436781613,,-4.804035299297466,,,-8.879925962218957,-0.0600000000000005,,IC
2008. 05,4.81164773749414,22.04819277108434,7.236842105263164,,-3.8001993794792335,,,-8.627073874462411,0.010000000000000675,,IC
2008. 06,4.139110467967022,20.619785458879612,7.413509060955525,,-3.157873501524802,,,-8.554638793619688,0.2400000000000002,,IC
2008. 07,3.46061910594726,17.97884841363104,6.776859504132227,,-2.16573824154368,,,-8.477844194022541,0.21999999999999975,,IC
2008. 08,3.450933886747709,16.162790697674435,5.436573311367376,,-1.9744929738612675,,,-8.363490663618055,-0.10000000000000053,,IC
2008. 09,2.8577454392070045,13.61556064073226,4.440789473684226,,-1.5686011188222235,,,-8.22063258751157,-0.9299999999999997,,IC
2008. 10,3.0194121683706054,9.766925638179824,3.2573289902280145,,-1.28899569581819,,,-8.022442157983562,-1.7100000000000004,,IC
2008. 11,2.6361713684745602,7.173913043478253,2.593192868719596,,-1.2195986788532642,,,-7.625390603734555,-2.78,,IC
2008. 12,1.8064264222880988,3.898840885142252,1.9292604501607746,,4.419312420575839,,,-7.249801295661171,-3.15,,IC
2009. 01,1.0763108987880132,1.0245901639344357,1.437699680511173,46.6,4.197806825728488,,,-6.8822603299036444,-3.1199999999999997,,IC
2009. 02,1.7064534551684662,-0.40404040404040664,0.7923930269413626,46.6,5.012818304037502,,,-6.6029157820240645,-2.21,,IC
2009. 03,1.975395992148643,-2.083333333333326,-0.7763975155279601,46.7,5.701543350311506,,,-6.432894550601559,-1.36,,IC
2009. 04,2.160356092593241,-1.9743336623889385,-0.30674846625767804,46.8,7.105219059735794,,,-6.167299254178237,-0.5000000000000002,,IC
2009. 05,2.3484691885436115,-1.5810276679842028,0.30674846625766694,46.8,6.932936930410077,,,-5.865486417333553,-0.1200000000000001,,IC
2009. 06,2.623018655386855,-0.6972111553784854,1.8575851393188847,46.9,6.94625147436265,,,-5.616993848331431,0.20999999999999996,,IC
2009. 07,2.7053361609445714,-0.30030030030031574,2.8124999999999956,47.0,9.891993456112212,,,-5.390298873101424,0.18999999999999995,,IC
2009. 08,2.8854259221288148,0.302114803625364,3.779527559055129,47.1,10.13125177622966,,,-5.1595797267134875,0.09000000000000008,,IC
2009. 09,2.280604698948885,0.6066734074823055,4.258675078864349,47.7,11.34327874694267,,,-4.955688388045079,0.07000000000000006,,IC
2009. 10,2.217142599765798,0.9127789046653234,4.897314375987372,47.9,12.836525024775176,,,-4.784325766236597,0.06000000000000005,,IC
2009. 11,2.9148007354682814,0.7099391480730244,5.362776025236582,48.1,15.492574807799059,,,-3.7494430834558243,0.020000000000000018,,IC
2009. 12,3.017450451771553,0.30425963488844854,5.826771653543306,48.1,20.894648413283907,,,-2.7796178343949065,0.020000000000000018,,IC
2010. 01,2.460581285656538,-0.10141987829613841,5.974842767295607,48.2,21.391321249817764,,,-2.1136175077576373,0.009999999999999787,,IC
2010. 02,2.406025134569556,-0.8105369807497431,5.946791862284817,48.5,20.166786677209913,,,-1.8701551527029256,0.0,,IC
2010. 03,2.9065534660229986,-1.8126888217522619,4.615384615384621,48.7,20.01467809932749,,,-1.5576111927704308,0.009999999999999787,,IC
2010. 04,4.013554301358813,-2.409638554216864,4.587155963302747,49.1,19.97312058335431,,,-1.2920158963471091,0.0,,IC
2010. 05,3.93252763745926,-2.6078234704112413,4.863221884498481,49.4,18.44073761572181,,,-0.8476803309924356,0.20000000000000018,,IC
2010. 06,2.9544059378313614,-2.710843373493965,6.07902735562309,50.0,16.506497503338935,,,-0.01601829168708413,0.26000000000000023,,IC
2010. 07,2.433596474717392,-2.8112449799196804,6.069802731411222,50.6,13.886356641884113,,,0.8699700582503104,0.27,,IC
2010. 08,3.134900047465039,-2.713567839195985,5.900151285930422,51.0,11.614814749369383,,,1.5664870161685422,0.25,,IC
2010. 09,3.531731606023536,-2.713567839195985,6.024096385542177,51.4,12.44919283706396,,,2.3397985736839213,0.3700000000000001,,IC
2010. 10,3.212582890338145,-2.416918429003012,6.586826347305408,52.0,12.850646510785479,,,3.243560346235503,0.2999999999999998,,IC
2010. 11,3.0090007226857507,-2.0222446916076886,6.696428571428581,52.7,13.416716364284264,,,3.0832641951113264,0.3900000000000001,,IC
2010. 12,3.3123253137502084,-1.7258883248731038,6.2314540059347,52.8,18.680399406868126,,,2.991378953671945,0.48,,IC
2011. 01,3.303500202165921,-1.2257405515832542,5.908419497784334,52.9,18.470594471857883,,,3.28749088137623,0.6600000000000001,,IC
2011. 02,3.3893508642082626,-1.1282051282051175,5.441176470588238,53.2,18.506503393426943,,,3.665427622625073,0.6399999999999997,,IC
2011. 03,3.161812297734623,-1.0288065843621408,5.263157894736836,53.8,17.91178709687868,,,3.9303522238554067,0.52,,IC
2011. 04,2.764246917837765,-1.2358393408856694,5.217391304347818,54.1,17.22185163751808,,,4.094337198541019,0.54,0.0,IC
2011. 05,3.1775113288957213,-1.4447884416924683,4.871060171919783,54.2,17.797201324680778,,,4.296887146823451,0.5099999999999998,0.0,IC
2011. 06,3.0697061080666277,-1.6528925619834656,5.007153075822601,53.4,19.327163466140078,,,4.129548696172899,0.33000000000000007,0.0,IC
2011. 07,2.4509541596652307,-1.8595041322314043,4.857142857142871,53.7,19.67132425376265,,,3.930016876258913,0.2400000000000002,0.0,IC
2011. 08,2.3780896545119834,-2.066115702479343,4.403409090909083,54.0,15.559550998590783,,,3.9263280526974778,0.2200000000000002,-0.10000000000000142,IC
2011. 09,2.5093982966251094,-2.373581011351922,3.2303370786516794,54.7,16.682007400895575,,,3.904865806521856,0.05999999999999961,-0.10000000000000142,IC
2011. 10,2.4831515615366673,-2.579979360165119,2.5104602510460206,55.3,17.976745932526082,,,3.7697207251347367,0.0,-0.10000000000000142,IC
2011. 11,1.9828766033291867,-2.789256198347112,2.7932960893854775,55.8,17.74757438813028,,,3.693596820730577,0.009999999999999787,-0.10000000000000142,IC
2011. 12,1.8702661532602471,-3.1023784901758056,2.9288702928870203,55.9,18.01870691952813,,,3.484675268114757,0.0,-0.20000000000000107,IC
2012. 01,1.4180440046320797,-3.319502074688796,3.0683403068340276,56.1,18.509327690629004,,,3.168777832217321,0.009999999999999787,-0.09999999999999964,IC
2012. 02,0.6713304263261888,-3.7422037422037535,2.499999999999991,56.3,18.543219257053735,,,3.0081463334966503,-0.009999999999999787,-0.1999999999999993,IC
2012. 03,1.316106840609499,-4.066736183524511,1.7906336088154395,56.4,15.919850627367985,,,3.0011040339702744,0.0,-0.1999999999999993,IC
2012. 04,2.1371607493722244,-4.188481675392675,1.3661202185792254,56.5,13.152442840377127,,,3.1322249441994647,0.0,-0.29999999999999893,IC
2012. 05,1.9107144729804793,-4.51680672268907,1.3623978201634968,56.8,12.693696280556658,,,3.1513397571996284,-0.16000000000000014,-0.1999999999999993,IC
2012. 06,1.23481294986576,-4.842105263157892,1.7711171662125214,57.1,13.697128729346025,,12.04033771106942,3.230817137568729,-0.25,-0.1999999999999993,IC
2012. 07,0.941611756635985,-5.27426160337553,1.6326530612244872,57.3,11.550662855779708,,11.965290806754222,3.3860830747454944,-0.2599999999999998,-0.1999999999999993,IC
2012. 08,1.005915320784423,-5.813953488372093,1.6326530612244872,57.7,5.085443089233347,,16.378986866791745,3.5477206162556474,-0.44999999999999973,-0.1999999999999993,IC
2012. 09,1.4438336272170949,-6.144067796610186,1.7687074829932037,58.1,5.758432765381583,,18.03939962476548,3.7613370352223847,-0.5099999999999998,-0.09999999999999964,IC
2012. 10,1.5625325094147158,-6.269925611052063,2.309782608695654,58.6,4.641624957480913,,16.683864915572233,3.9145908868201857,-0.33999999999999986,-0.09999999999999964,IC
2012. 11,1.207684319833846,-5.656350053361791,2.7100271002709952,59.5,4.6024882676809264,,15.683864915572233,3.976965539768087,-0.2400000000000002,-0.09999999999999964,IC
2012. 12,1.1885360764815278,-5.04291845493563,2.9769959404600588,58.8,8.197818605904505,,8.913696060037523,4.105739016821819,-0.2400000000000002,0.0,IC
2013. 01,1.217371433319836,-4.427645788336932,3.5230352303523116,59.3,8.09130225428392,,8.860225140712945,4.476298110947793,-0.06999999999999984,0.0,IC
2013. 02,0.8715273464993789,-3.913043478260858,3.9242219215155583,59.8,6.641630847568925,,8.124765478424015,4.739210626599163,0.0,-0.10000000000000142,IC
2013. 03,0.5843200592549946,-3.49726775956285,4.312668463611868,60.4,6.321274850649441,,5.487804878048781,5.167784854918613,-0.18999999999999995,-0.3000000000000007,IC
2013. 04,0.8304263266755152,-2.7502750275027465,4.973118279569877,60.6,5.753994584064057,,5.316135084427768,5.583280526974795,-0.2699999999999996,-0.3000000000000007,IC
2013. 05,0.831742428151272,-1.4380530973451489,6.291834002677388,60.8,6.113083799754663,,5.193245778611632,5.891129620556373,-0.27,-0.3000000000000007,IC
2013. 06,0.6321815411227005,-0.33407572383072903,7.764390896921003,61.1,5.9048927488598855,,5.215759849906191,6.281809570471991,-0.2400000000000002,-0.5000000000000009,IC
2013. 07,0.3005128205128216,0.6734006734006925,8.701472556894242,61.4,5.156857461342602,,4.314258911819887,6.6402961511241765,-0.25,-0.39999999999999947,IC
2013. 08,0.6748328255045788,1.5801354401805856,9.893048128342263,62.0,-0.2657931666144062,-13.251713568243359,3.0281425891181986,6.948145244705754,-0.06000000000000005,-0.2999999999999998,IC
2013. 09,1.135944606055661,2.3809523809523725,10.225763612217808,62.5,-0.6902446889812792,-13.279184278960868,2.060975609756097,7.088991235233273,0.009999999999999787,-0.5,IC
2013. 10,1.5328894041841679,2.828054298642524,11.345646437994738,63.1,-1.2345271069213093,-13.558627715570013,-0.10037523452157648,7.140634765093363,0.020000000000000018,-0.5,IC
2013. 11,1.5028415502349013,2.9378531073446235,11.300919842312762,63.6,-1.9204278559932524,-13.638198050062108,0.5262664165103185,7.195296423321901,0.0,-0.39999999999999947,IC
2013. 12,1.8328287752065409,3.050847457627115,11.125654450261768,64.1,0.049317706929821514,-13.151303384241427,-0.137898686679175,7.614145571343023,-0.009999999999999787,-0.5999999999999996,IC
2014. 01,1.6736101134894321,3.1674208144796268,10.807291666666675,64.3,-0.9702535830141785,-13.28392060839492,0.4484052532833016,8.49610975012249,-0.020000000000000018,-0.5,IC
2014. 02,1.3960623881360323,3.3975084937712285,10.465116279069765,64.7,-2.4130659822384537,-13.881645382972449,-0.588180112570357,9.305303500462736,-0.009999999999999787,-0.40000000000000036,IC
2014. 03,1.4022411364888798,3.5067873303167296,9.731113956466086,65.3,-2.441712425287929,-13.195824880921528,-2.6088180112570365,9.719122434536446,-0.009999999999999787,-0.5,IC
2014. 04,1.611896306454752,3.0303030303030276,8.564231738035266,65.4,-3.7897091327287304,-13.194877615034716,-5.863977485928706,10.009198105503838,-0.020000000000000018,-0.40000000000000036,IC
2014. 05,1.4057991773926304,2.9050279329608797,7.701863354037264,65.5,-4.856890004078901,-13.815336770895701,-6.2607879924953105,10.855280091458436,0.0,-0.2999999999999998,IC
2014. 06,1.170840448702859,3.0100334448160515,7.266009852216748,65.6,-6.503455272880429,-13.688403142063072,-4.568480300187618,11.444150470902064,-0.14000000000000012,-0.2999999999999998,IC
2014. 07,0.5118726005971963,2.777777777777768,6.326034063260333,65.8,-6.792744000577243,-14.449057649172033,-3.484052532833021,11.825440688115847,-0.25,-0.1999999999999993,IC
2014. 08,0.9854461853205931,2.5470653377630104,5.783132530120483,65.9,-8.248467472725226,-14.606303786382602,-8.24390243902439,11.95354346997659,-0.4200000000000004,-0.2999999999999998,IC
2014. 09,0.8518851622421719,2.2002200220021972,4.502369668246442,66.0,-9.45121460977432,-15.171821520808567,-9.997185741088181,11.886473950677772,-0.5,-0.40000000000000036,IC
2014. 10,0.8923969397758302,2.414928649835346,5.076741440377797,66.2,-9.881314726545316,-15.270337173036875,-11.29924953095685,11.772791115466275,-0.5000000000000002,-0.40000000000000036,IC
2014. 11,0.5633320232588668,3.0701754385964897,6.1248527679622855,66.3,-9.58839475958871,-15.939106889125203,-11.275797373358351,11.602099188850781,-0.34999999999999987,-0.40000000000000036,IC
2014. 12,0.9234495635060957,3.7280701754385914,6.933019976498245,66.5,-8.912177315209545,-15.855747491085864,-12.05909943714822,11.085663890249878,-0.2500000000000002,-0.6000000000000005,IC
2015. 01,0.8977203954004365,4.271631982475355,7.485380116959073,66.4,-9.282563719708396,-15.723130266932372,-11.673545966228895,9.740920028308564,-0.23999999999999977,-0.5,IC
2015. 02,0.865539452495967,4.480874316939887,7.934655775962662,66.5,-11.170001192742838,-15.623667348817252,-12.595684803001879,8.4330644019816,-0.25,-0.5999999999999996,IC
2015. 03,1.0615796789074095,4.466230936819171,7.88863109048723,66.7,-11.532318176664369,-14.375170910000797,-12.303939962476552,7.270078937340084,-0.25,-0.5,IC
2015. 04,1.0069416417789911,4.45168295331162,7.958477508650508,67.1,-10.9412331193759,-14.185717732638665,-11.949343339587246,6.134591975611084,-0.41999999999999993,-0.5,IC
2015. 05,1.1946875821221559,4.545454545454541,7.921928817451218,67.4,-11.44274760825615,-12.65114699600539,-12.148217636022517,4.643971909194839,-0.51,-0.2999999999999998,IC
2015. 06,0.9033405411959627,4.86486486486486,8.23798627002288,67.6,-10.638226376697647,-10.205306476260258,-9.531894934333963,3.151675104796124,-0.3400000000000001,-0.40000000000000036,IC
2015. 07,0.4613378798515866,4.967602591792675,8.086560364464713,71.7,-9.862755059217486,-9.800823942592105,-8.246716697936213,1.8176623659426205,-0.25,-0.40000000000000036,IC
2015. 08,0.6513026052104243,4.628632938643706,7.709750566893425,71.8,-10.488942096017283,-8.440550129131992,-7.992495309568484,1.0235592574446075,-0.26,-0.40000000000000036,IC
2015. 09,0.9516177501752932,4.180064308681675,6.966292134831464,72.0,-9.222446536407384,-7.097327101634472,-7.84709193245779,0.3944471664216884,-0.08000000000000007,-0.5999999999999996,IC
2015. 10,0.7014730934963298,3.5106382978723483,5.9933407325194255,72.1,-9.009413833166215,-2.2852163966363044,-7.756097560975614,-0.005957863792258988,0.0,-0.7000000000000002,IC
2015. 11,0.6899999999999906,2.854122621564481,5.274725274725278,72.2,-8.85448095808173,-1.588975969830467,-8.272045028142593,0.26735042735042713,0.0,-0.5999999999999996,IC
2015. 12,0.5998200539838017,2.310924369747913,4.570184983677894,72.3,-7.427807400012088,-0.07429781682021686,-7.3236397748592905,0.42529914529914503,0.010000000000000009,-0.5,IC
2016. 01,0.42905607663141776,2.092050209205021,4.324324324324325,72.4,-9.020711021974458,0.00148345412463613,-7.819887429643531,0.6865349229680437,0.010000000000000009,-0.5999999999999996,IC
2016. 02,0.09966115208290827,1.8769551616266922,4.193548387096779,72.5,-9.38302800589599,-2.7740055942306068,-7.675422138836776,0.8894202188469702,-0.010000000000000009,-0.40000000000000036,IC
2016. 03,0.5693736889421652,1.7671517671517645,3.8461538461538547,72.7,-9.303947684238285,-2.101446814595036,-7.696060037523456,1.097000381076814,0.010000000000000009,-0.39999999999999947,IC
2016. 04,1.0886935677187237,1.449275362318847,3.7234042553191404,72.9,-9.229305543898102,-1.5236146236405317,-7.538461538461542,1.359242201535195,-0.19999999999999996,-0.2999999999999998,IC
2016. 05,1.542159022631684,1.2371134020618513,3.2769556025370017,73.1,-8.820992862685863,-1.061348870876928,-7.2917448405253324,1.396130437149545,-0.26,-0.1999999999999993,IC
2016. 06,1.187980433263447,1.2345679012345734,3.2665964172813533,73.3,-8.82704492811885,-0.9145226584212752,-6.370544090056289,1.6141063748707056,-0.26,-0.09999999999999964,IC
2016. 07,1.0154305624688886,1.337448559670773,3.368421052631576,73.4,-8.423170428224134,-0.639815551246183,-7.097560975609761,2.0446926887691217,-0.24,-0.09999999999999964,IC
2016. 08,1.726533042270284,1.337448559670773,3.1512605042016695,73.6,-8.95817301250025,-1.1295520147272957,-6.704502814258916,2.03798573683924,-0.26,0.0,IC
2016. 09,2.248979998009748,1.1305241521069043,2.9319371727748678,73.5,-8.354176882288074,0.7062492739117694,-6.408067542213888,1.9152485165224018,-0.06000000000000005,-0.10000000000000053,IC
2016. 10,1.9465686761346745,1.2332990750256956,2.713987473903967,73.6,-8.735053533537435,0.5224796918705008,-6.552532833020643,1.9246382492242364,0.0,-0.10000000000000053,IC
2016. 11,1.8483553612242964,1.129363449691989,2.6014568158168494,73.6,-7.7582501726532165,2.1138863817124145,-6.202626641651037,1.6037105993793892,0.010000000000000009,-0.10000000000000053,IC
2016. 12,1.9572776949826176,1.0245901639344357,2.2797927461139844,73.7,-6.781446811768996,2.242714542318665,-3.067542213883682,1.2170548206216996,-0.010000000000000009,-0.20000000000000018,IC
2017. 01,2.0410195141377985,1.0235414534288667,2.1671826625387025,73.7,-6.694297069533972,2.5079489906256507,-3.043151969981243,1.0845925200065327,0.0,-0.20000000000000018,IC
2017. 02,1.8673023440603842,1.0214504596527174,2.0576131687242816,74.0,-7.020301660857578,2.5865720592309356,-2.87523452157599,0.9970667973215743,0.0,-0.09999999999999964,IC
2017. 03,1.8772848532753628,1.3265306122449028,1.9487179487179596,74.0,-7.1001889245730165,2.497529065870733,-2.9258911819887476,1.344486907289455,0.0,0.0,IC
2017. 04,1.863905325443782,1.4256619144602745,2.0470829068577334,74.1,-6.947676875661726,2.8309666580280863,-2.7429643527204552,1.4699069083782457,0.0,0.0,IC
2017. 05,1.8449092344120066,1.4227642276422703,1.9387755102040938,74.2,-6.214973487241345,4.1334572523927475,-2.522514071294564,1.4866742882029504,0.010000000000000009,0.09999999999999964,IC
2017. 06,1.054498866660114,1.522842639593902,1.8329938900203624,74.3,-4.8980440490232136,4.390166307718437,-4.86679174484053,1.4457618814306712,0.0,0.09999999999999964,IC
2017. 07,0.4096761607491173,1.522842639593902,1.731160896130346,74.3,-5.258343677800417,4.370273724095413,-5.206378986866796,1.0406619848658065,0.020000000000000018,0.09999999999999964,IC
2017. 08,0.7007299270072931,1.6260162601625883,1.5259409969481164,74.2,-5.801012211624983,6.318799653264946,-4.653846153846159,0.6908944417224673,0.020000000000000018,0.0,IC
2017. 09,1.5781782756940865,1.624365482233503,1.3211382113821113,74.2,-5.869602286532178,6.232598457565176,-2.3227016885553518,0.6550122488975993,0.020000000000000018,0.0,IC
2017. 10,1.5513708654502967,1.624365482233503,1.0141987829614507,74.1,-5.719511063794083,6.717598591612235,-2.193245778611637,0.3458217649300453,0.27,0.0,IC
2017. 11,1.5883843305398493,1.5212981744421983,0.7092198581560405,74.1,-5.4419229959343784,4.89695355716214,-1.7063789868667967,-0.26451086068920454,0.27,0.0,IC
